Gmt time,Open,High,Low,Close,Volume
06.01.2020 05:50:00.000,1.30817,1.30817,1.30797,1.30805,220.46
06.01.2020 05:55:00.000,1.30805,1.30808,1.30796,1.30808,205.38
06.01.2020 06:00:00.000,1.30808,1.30813,1.30798,1.30807,264.18
06.01.2020 06:05:00.000,1.30807,1.30808,1.30757,1.30769,282.35
06.01.2020 06:10:00.000,1.30765,1.30773,1.30715,1.30726,516.15
06.01.2020 06:15:00.000,1.30726,1.30730,1.30684,1.30685,642.5000000000001
06.01.2020 06:20:00.000,1.30684,1.30730,1.30684,1.30729,428.52
06.01.2020 06:25:00.000,1.30729,1.30784,1.30728,1.30779,297.13
06.01.2020 06:30:00.000,1.30780,1.30789,1.30769,1.30769,259.82
06.01.2020 06:35:00.000,1.30768,1.30779,1.30747,1.30748,461.87
06.01.2020 06:40:00.000,1.30748,1.30767,1.30733,1.30761,323.05
06.01.2020 06:45:00.000,1.30761,1.30829,1.30761,1.30824,725.75
06.01.2020 06:50:00.000,1.30824,1.30829,1.30815,1.30824,705.05
06.01.2020 06:55:00.000,1.30826,1.30830,1.30817,1.30824,371.39
06.01.2020 07:00:00.000,1.30822,1.30867,1.30787,1.30843,980.53
06.01.2020 07:05:00.000,1.30844,1.30864,1.30838,1.30855,550.12
06.01.2020 07:10:00.000,1.30852,1.30855,1.30788,1.30816,682.85
06.01.2020 07:15:00.000,1.30814,1.30821,1.30770,1.30772,1110.3300000000002
06.01.2020 07:20:00.000,1.30771,1.30854,1.30770,1.30854,1000.11
06.01.2020 07:25:00.000,1.30854,1.30942,1.30846,1.30891,1117.75
06.01.2020 07:30:00.000,1.30890,1.30902,1.30805,1.30826,1232
06.01.2020 07:35:00.000,1.30826,1.30849,1.30789,1.30826,1008.0699999999999
06.01.2020 07:40:00.000,1.30826,1.30853,1.30802,1.30825,788.18
06.01.2020 07:45:00.000,1.30826,1.30852,1.30787,1.30789,596.6599999999999
06.01.2020 07:50:00.000,1.30788,1.30802,1.30755,1.30760,859.66
06.01.2020 07:55:00.000,1.30759,1.30770,1.30698,1.30730,1738.45
06.01.2020 08:00:00.000,1.30729,1.30826,1.30729,1.30780,1967.5099999999998
06.01.2020 08:05:00.000,1.30779,1.30829,1.30722,1.30759,1007.0699999999999
06.01.2020 08:10:00.000,1.30759,1.30768,1.30658,1.30668,876.51
06.01.2020 08:15:00.000,1.30668,1.30767,1.30638,1.30758,1407.97
06.01.2020 08:20:00.000,1.30758,1.30767,1.30709,1.30729,841.92
06.01.2020 08:25:00.000,1.30729,1.30746,1.30700,1.30745,652.96
06.01.2020 08:30:00.000,1.30745,1.30762,1.30703,1.30761,693.52
06.01.2020 08:35:00.000,1.30761,1.30832,1.30749,1.30800,720.96
06.01.2020 08:40:00.000,1.30801,1.30825,1.30792,1.30810,662.9
06.01.2020 08:45:00.000,1.30807,1.30894,1.30801,1.30890,912.9
06.01.2020 08:50:00.000,1.30891,1.31004,1.30851,1.30959,1192.1100000000001
06.01.2020 08:55:00.000,1.30960,1.31084,1.30942,1.31053,1506.0099999999998
06.01.2020 09:00:00.000,1.31055,1.31158,1.31034,1.31119,1462.5199999999998
06.01.2020 09:05:00.000,1.31116,1.31129,1.31029,1.31091,1201.0700000000002
06.01.2020 09:10:00.000,1.31092,1.31210,1.31085,1.31210,938.22
06.01.2020 09:15:00.000,1.31208,1.31232,1.31141,1.31190,1087.98
06.01.2020 09:20:00.000,1.31195,1.31270,1.31180,1.31200,896.59
06.01.2020 09:25:00.000,1.31200,1.31242,1.31162,1.31234,924.85
06.01.2020 09:30:00.000,1.31234,1.31286,1.31130,1.31275,1647.4
06.01.2020 09:35:00.000,1.31276,1.31446,1.31273,1.31400,1975.63
06.01.2020 09:40:00.000,1.31400,1.31458,1.31381,1.31439,1551.56
06.01.2020 09:45:00.000,1.31438,1.31482,1.31423,1.31433,1137.47
06.01.2020 09:50:00.000,1.31433,1.31433,1.31344,1.31389,1109.96
06.01.2020 09:55:00.000,1.31389,1.31449,1.31375,1.31429,1174.28
06.01.2020 10:00:00.000,1.31432,1.31476,1.31412,1.31444,1529.95
06.01.2020 10:05:00.000,1.31442,1.31476,1.31374,1.31388,1072.53
06.01.2020 10:10:00.000,1.31388,1.31563,1.31388,1.31550,1040.6999999999998
06.01.2020 10:15:00.000,1.31554,1.31633,1.31490,1.31596,1917.6799999999998
06.01.2020 10:20:00.000,1.31596,1.31651,1.31582,1.31645,1591.8899999999999
06.01.2020 10:25:00.000,1.31647,1.31666,1.31584,1.31586,847.27
06.01.2020 10:30:00.000,1.31587,1.31635,1.31528,1.31533,880.74
06.01.2020 10:35:00.000,1.31532,1.31701,1.31528,1.31698,1037.27
06.01.2020 10:40:00.000,1.31699,1.31730,1.31637,1.31637,1370.03
06.01.2020 10:45:00.000,1.31638,1.31682,1.31615,1.31626,787.72
06.01.2020 10:50:00.000,1.31626,1.31638,1.31577,1.31578,686.6
06.01.2020 10:55:00.000,1.31577,1.31599,1.31513,1.31520,764.16
06.01.2020 11:00:00.000,1.31526,1.31631,1.31514,1.31622,743.46
06.01.2020 11:05:00.000,1.31623,1.31711,1.31608,1.31686,810.28
06.01.2020 11:10:00.000,1.31685,1.31730,1.31592,1.31596,885.6700000000001
06.01.2020 11:15:00.000,1.31593,1.31629,1.31555,1.31556,617.8499999999999
06.01.2020 11:20:00.000,1.31556,1.31643,1.31549,1.31603,902.9499999999999
06.01.2020 11:25:00.000,1.31604,1.31652,1.31601,1.31648,778.39
06.01.2020 11:30:00.000,1.31650,1.31743,1.31643,1.31663,764.6800000000001
06.01.2020 11:35:00.000,1.31663,1.31676,1.31569,1.31575,809.11
06.01.2020 11:40:00.000,1.31581,1.31602,1.31544,1.31560,665.63
06.01.2020 11:45:00.000,1.31560,1.31568,1.31506,1.31543,566.85
06.01.2020 11:50:00.000,1.31544,1.31585,1.31531,1.31584,549.3800000000001
06.01.2020 11:55:00.000,1.31584,1.31596,1.31534,1.31564,474.21
06.01.2020 12:00:00.000,1.31566,1.31566,1.31462,1.31472,840.4599999999999
06.01.2020 12:05:00.000,1.31473,1.31495,1.31443,1.31474,760.5699999999999
06.01.2020 12:10:00.000,1.31472,1.31530,1.31444,1.31525,456.46999999999997
06.01.2020 12:15:00.000,1.31522,1.31544,1.31506,1.31525,597.5
06.01.2020 12:20:00.000,1.31524,1.31566,1.31502,1.31509,689.8199999999999
06.01.2020 12:25:00.000,1.31509,1.31509,1.31437,1.31460,633.77
06.01.2020 12:30:00.000,1.31462,1.31486,1.31434,1.31456,574.52
06.01.2020 12:35:00.000,1.31456,1.31503,1.31447,1.31467,723.48
06.01.2020 12:40:00.000,1.31468,1.31492,1.31434,1.31490,450.54999999999995
06.01.2020 12:45:00.000,1.31489,1.31513,1.31462,1.31511,427.25000000000006
06.01.2020 12:50:00.000,1.31512,1.31554,1.31432,1.31432,620.8399999999999
06.01.2020 12:55:00.000,1.31432,1.31485,1.31382,1.31382,683.72
06.01.2020 13:00:00.000,1.31388,1.31472,1.31372,1.31422,648.55
06.01.2020 13:05:00.000,1.31422,1.31453,1.31363,1.31371,596.7900000000001
06.01.2020 13:10:00.000,1.31371,1.31412,1.31343,1.31353,572.89
06.01.2020 13:15:00.000,1.31354,1.31412,1.31343,1.31400,716.08
06.01.2020 13:20:00.000,1.31399,1.31422,1.31358,1.31413,553.3
06.01.2020 13:25:00.000,1.31413,1.31434,1.31393,1.31406,490.9699999999999
06.01.2020 13:30:00.000,1.31406,1.31417,1.31364,1.31393,596.55
06.01.2020 13:35:00.000,1.31393,1.31473,1.31391,1.31430,435.84999999999997
06.01.2020 13:40:00.000,1.31428,1.31485,1.31424,1.31438,495.15999999999997
06.01.2020 13:45:00.000,1.31438,1.31440,1.31372,1.31405,358.34
06.01.2020 13:50:00.000,1.31408,1.31436,1.31404,1.31427,389.27
06.01.2020 13:55:00.000,1.31426,1.31436,1.31392,1.31403,365.32000000000005
06.01.2020 14:00:00.000,1.31403,1.31420,1.31330,1.31344,715.13
06.01.2020 14:05:00.000,1.31344,1.31426,1.31343,1.31390,546.48
06.01.2020 14:10:00.000,1.31391,1.31426,1.31389,1.31426,262.03999999999996
06.01.2020 14:15:00.000,1.31426,1.31435,1.31400,1.31422,372.86
06.01.2020 14:20:00.000,1.31423,1.31446,1.31391,1.31444,492.42
06.01.2020 14:25:00.000,1.31444,1.31486,1.31427,1.31473,877.0500000000001
06.01.2020 14:30:00.000,1.31473,1.31609,1.31473,1.31555,1827.7
06.01.2020 14:35:00.000,1.31555,1.31559,1.31485,1.31494,918.08
06.01.2020 14:40:00.000,1.31493,1.31493,1.31447,1.31468,918.0799999999999
06.01.2020 14:45:00.000,1.31468,1.31484,1.31409,1.31418,823.16
06.01.2020 14:50:00.000,1.31420,1.31432,1.31406,1.31421,732.43
06.01.2020 14:55:00.000,1.31421,1.31425,1.31353,1.31363,836.7499999999999
06.01.2020 15:00:00.000,1.31362,1.31403,1.31333,1.31374,773.31
06.01.2020 15:05:00.000,1.31374,1.31450,1.31374,1.31426,632.7
06.01.2020 15:10:00.000,1.31427,1.31467,1.31387,1.31452,619.9
06.01.2020 15:15:00.000,1.31452,1.31500,1.31436,1.31479,652.02
06.01.2020 15:20:00.000,1.31478,1.31494,1.31424,1.31438,955.0799999999999
06.01.2020 15:25:00.000,1.31439,1.31539,1.31439,1.31503,672.77
06.01.2020 15:30:00.000,1.31506,1.31573,1.31466,1.31540,1135.14
06.01.2020 15:35:00.000,1.31539,1.31551,1.31496,1.31498,724.6700000000001
06.01.2020 15:40:00.000,1.31498,1.31506,1.31453,1.31484,1049.52
06.01.2020 15:45:00.000,1.31485,1.31537,1.31482,1.31498,799.02
06.01.2020 15:50:00.000,1.31498,1.31578,1.31496,1.31566,549.84
06.01.2020 15:55:00.000,1.31565,1.31622,1.31544,1.31584,946.15
06.01.2020 16:00:00.000,1.31584,1.31603,1.31518,1.31525,813.3999999999999
06.01.2020 16:05:00.000,1.31527,1.31569,1.31517,1.31566,412.94
06.01.2020 16:10:00.000,1.31566,1.31611,1.31544,1.31553,598.4
06.01.2020 16:15:00.000,1.31552,1.31632,1.31551,1.31632,421.18999999999994
06.01.2020 16:20:00.000,1.31634,1.31680,1.31625,1.31664,506.21000000000004
06.01.2020 16:25:00.000,1.31662,1.31697,1.31624,1.31636,774.8800000000001
06.01.2020 16:30:00.000,1.31637,1.31671,1.31614,1.31629,797.3099999999998
06.01.2020 16:35:00.000,1.31629,1.31664,1.31616,1.31645,572.82
06.01.2020 16:40:00.000,1.31645,1.31667,1.31624,1.31631,368.71000000000004
06.01.2020 16:45:00.000,1.31629,1.31636,1.31584,1.31591,594.94
06.01.2020 16:50:00.000,1.31592,1.31625,1.31564,1.31617,458.01
06.01.2020 16:55:00.000,1.31617,1.31635,1.31598,1.31622,434.69000000000005
06.01.2020 17:00:00.000,1.31620,1.31680,1.31573,1.31679,589.28
06.01.2020 17:05:00.000,1.31678,1.31693,1.31672,1.31682,427.81000000000006
06.01.2020 17:10:00.000,1.31682,1.31719,1.31669,1.31681,380.72
06.01.2020 17:15:00.000,1.31681,1.31745,1.31681,1.31711,580.9499999999999
06.01.2020 17:20:00.000,1.31711,1.31722,1.31691,1.31705,448.05
06.01.2020 17:25:00.000,1.31707,1.31721,1.31661,1.31671,650.62
06.01.2020 17:30:00.000,1.31672,1.31681,1.31642,1.31659,426.17999999999995
06.01.2020 17:35:00.000,1.31660,1.31661,1.31620,1.31631,466.18
06.01.2020 17:40:00.000,1.31631,1.31636,1.31603,1.31612,278.77
06.01.2020 17:45:00.000,1.31612,1.31618,1.31568,1.31582,350.96
06.01.2020 17:50:00.000,1.31582,1.31619,1.31581,1.31584,372.08
06.01.2020 17:55:00.000,1.31587,1.31604,1.31560,1.31589,582.83
06.01.2020 18:00:00.000,1.31588,1.31646,1.31585,1.31603,566.31
06.01.2020 18:05:00.000,1.31602,1.31617,1.31595,1.31614,207.94
06.01.2020 18:10:00.000,1.31614,1.31643,1.31607,1.31615,275.02
06.01.2020 18:15:00.000,1.31616,1.31636,1.31601,1.31616,238.2
06.01.2020 18:20:00.000,1.31616,1.31676,1.31615,1.31667,304.1
06.01.2020 18:25:00.000,1.31665,1.31665,1.31639,1.31645,287.58
06.01.2020 18:30:00.000,1.31645,1.31646,1.31631,1.31643,228.53000000000003
06.01.2020 18:35:00.000,1.31645,1.31659,1.31641,1.31646,169.70999999999998
06.01.2020 18:40:00.000,1.31646,1.31662,1.31642,1.31659,427
06.01.2020 18:45:00.000,1.31659,1.31663,1.31638,1.31643,273.38
06.01.2020 18:50:00.000,1.31646,1.31646,1.31605,1.31606,265.31
06.01.2020 18:55:00.000,1.31606,1.31612,1.31574,1.31574,258.97
06.01.2020 19:00:00.000,1.31574,1.31581,1.31555,1.31572,377.08
06.01.2020 19:05:00.000,1.31572,1.31609,1.31572,1.31596,275.86
06.01.2020 19:10:00.000,1.31596,1.31597,1.31564,1.31569,405.77
06.01.2020 19:15:00.000,1.31571,1.31574,1.31553,1.31566,262.93
06.01.2020 19:20:00.000,1.31561,1.31589,1.31553,1.31582,179.07
06.01.2020 19:25:00.000,1.31581,1.31610,1.31577,1.31607,278.65
06.01.2020 19:30:00.000,1.31607,1.31608,1.31555,1.31564,316.56
06.01.2020 19:35:00.000,1.31565,1.31583,1.31558,1.31562,304.07
06.01.2020 19:40:00.000,1.31565,1.31591,1.31562,1.31589,189.36
06.01.2020 19:45:00.000,1.31588,1.31608,1.31572,1.31588,308.03999999999996
06.01.2020 19:50:00.000,1.31588,1.31591,1.31573,1.31579,380.65999999999997
06.01.2020 19:55:00.000,1.31580,1.31638,1.31579,1.31627,342.99
06.01.2020 20:00:00.000,1.31626,1.31633,1.31596,1.31608,239.92000000000002
06.01.2020 20:05:00.000,1.31607,1.31618,1.31597,1.31601,164.63
06.01.2020 20:10:00.000,1.31606,1.31630,1.31606,1.31627,107.57
06.01.2020 20:15:00.000,1.31627,1.31644,1.31626,1.31627,107.72999999999999
06.01.2020 20:20:00.000,1.31626,1.31638,1.31612,1.31612,203.6
06.01.2020 20:25:00.000,1.31612,1.31623,1.31608,1.31612,337.1
06.01.2020 20:30:00.000,1.31612,1.31612,1.31594,1.31611,353.26
06.01.2020 20:35:00.000,1.31610,1.31610,1.31587,1.31608,174.37
06.01.2020 20:40:00.000,1.31607,1.31619,1.31600,1.31617,219.68
06.01.2020 20:45:00.000,1.31614,1.31617,1.31597,1.31608,354.09
06.01.2020 20:50:00.000,1.31608,1.31669,1.31606,1.31646,248.05999999999997
06.01.2020 20:55:00.000,1.31646,1.31672,1.31639,1.31661,345.92
06.01.2020 21:00:00.000,1.31659,1.31661,1.31647,1.31657,58.64000000000001
06.01.2020 21:05:00.000,1.31656,1.31658,1.31637,1.31648,116.22
06.01.2020 21:10:00.000,1.31648,1.31650,1.31642,1.31647,63.98
06.01.2020 21:15:00.000,1.31646,1.31648,1.31638,1.31647,85.88999999999999
06.01.2020 21:20:00.000,1.31646,1.31659,1.31640,1.31640,146.27
06.01.2020 21:25:00.000,1.31640,1.31668,1.31640,1.31660,193.35
06.01.2020 21:30:00.000,1.31661,1.31663,1.31651,1.31657,171.86
06.01.2020 21:35:00.000,1.31654,1.31670,1.31651,1.31662,92.64
06.01.2020 21:40:00.000,1.31662,1.31666,1.31651,1.31660,124.67999999999999
06.01.2020 21:45:00.000,1.31660,1.31684,1.31660,1.31670,137.51999999999998
06.01.2020 21:50:00.000,1.31669,1.31679,1.31660,1.31672,280.63
06.01.2020 21:55:00.000,1.31672,1.31685,1.31667,1.31685,172.36
06.01.2020 22:00:00.000,1.31685,1.31705,1.31643,1.31661,78.92999999999999
06.01.2020 22:05:00.000,1.31657,1.31735,1.31645,1.31711,60.300000000000004
06.01.2020 22:10:00.000,1.31711,1.31713,1.31662,1.31696,85.5
06.01.2020 22:15:00.000,1.31696,1.31755,1.31691,1.31743,108.24
06.01.2020 22:20:00.000,1.31744,1.31752,1.31740,1.31748,79.11
06.01.2020 22:25:00.000,1.31749,1.31764,1.31749,1.31749,84.14
06.01.2020 22:30:00.000,1.31750,1.31751,1.31745,1.31746,51.300000000000004
06.01.2020 22:35:00.000,1.31746,1.31756,1.31745,1.31751,49.99
06.01.2020 22:40:00.000,1.31751,1.31785,1.31726,1.31754,196.95
06.01.2020 22:45:00.000,1.31750,1.31754,1.31728,1.31743,112.00000000000001
06.01.2020 22:50:00.000,1.31743,1.31748,1.31740,1.31746,85.88000000000001
06.01.2020 22:55:00.000,1.31743,1.31750,1.31731,1.31749,48.87
06.01.2020 23:00:00.000,1.31749,1.31752,1.31722,1.31729,273.55
06.01.2020 23:05:00.000,1.31725,1.31729,1.31718,1.31722,99.89999999999999
06.01.2020 23:10:00.000,1.31728,1.31733,1.31719,1.31728,96.22
06.01.2020 23:15:00.000,1.31728,1.31742,1.31728,1.31740,170.09
06.01.2020 23:20:00.000,1.31740,1.31740,1.31715,1.31716,67.64
06.01.2020 23:25:00.000,1.31714,1.31719,1.31699,1.31700,134.6
06.01.2020 23:30:00.000,1.31700,1.31709,1.31684,1.31705,270.11
06.01.2020 23:35:00.000,1.31707,1.31713,1.31680,1.31684,406.56
06.01.2020 23:40:00.000,1.31684,1.31704,1.31679,1.31696,589.8800000000001
06.01.2020 23:45:00.000,1.31697,1.31721,1.31693,1.31700,1192.76
06.01.2020 23:50:00.000,1.31700,1.31713,1.31698,1.31706,984.7900000000001
06.01.2020 23:55:00.000,1.31704,1.31711,1.31700,1.31711,722.33
07.01.2020 00:00:00.000,1.31708,1.31721,1.31703,1.31715,603.13
07.01.2020 00:05:00.000,1.31716,1.31724,1.31695,1.31695,337.76
07.01.2020 00:10:00.000,1.31695,1.31717,1.31692,1.31710,460.56
07.01.2020 00:15:00.000,1.31710,1.31724,1.31694,1.31724,536.54
07.01.2020 00:20:00.000,1.31723,1.31738,1.31723,1.31735,418.62
07.01.2020 00:25:00.000,1.31734,1.31739,1.31728,1.31729,358.1700000000001
07.01.2020 00:30:00.000,1.31732,1.31732,1.31707,1.31710,216.29
07.01.2020 00:35:00.000,1.31710,1.31714,1.31692,1.31711,191.20000000000002
07.01.2020 00:40:00.000,1.31712,1.31767,1.31705,1.31760,618.0400000000001
07.01.2020 00:45:00.000,1.31761,1.31762,1.31735,1.31741,317.73
07.01.2020 00:50:00.000,1.31742,1.31758,1.31735,1.31748,242
07.01.2020 00:55:00.000,1.31752,1.31753,1.31722,1.31724,279.08000000000004
07.01.2020 01:00:00.000,1.31727,1.31731,1.31697,1.31710,264.62
07.01.2020 01:05:00.000,1.31712,1.31733,1.31709,1.31726,111.79
07.01.2020 01:10:00.000,1.31727,1.31740,1.31727,1.31738,159.85000000000002
07.01.2020 01:15:00.000,1.31737,1.31750,1.31729,1.31746,215.99
07.01.2020 01:20:00.000,1.31748,1.31773,1.31739,1.31739,413.40999999999997
07.01.2020 01:25:00.000,1.31741,1.31749,1.31738,1.31739,191.81
07.01.2020 01:30:00.000,1.31739,1.31742,1.31708,1.31720,216.2
07.01.2020 01:35:00.000,1.31720,1.31734,1.31719,1.31726,165.27
07.01.2020 01:40:00.000,1.31725,1.31744,1.31724,1.31739,227.04000000000002
07.01.2020 01:45:00.000,1.31739,1.31746,1.31708,1.31718,538.57
07.01.2020 01:50:00.000,1.31719,1.31728,1.31719,1.31726,173.23999999999998
07.01.2020 01:55:00.000,1.31724,1.31725,1.31710,1.31713,189.14
07.01.2020 02:00:00.000,1.31714,1.31717,1.31691,1.31697,326.89
07.01.2020 02:05:00.000,1.31698,1.31700,1.31681,1.31690,262.96
07.01.2020 02:10:00.000,1.31691,1.31704,1.31691,1.31699,597.13
07.01.2020 02:15:00.000,1.31698,1.31711,1.31693,1.31710,184.68
07.01.2020 02:20:00.000,1.31712,1.31721,1.31708,1.31708,205.70999999999998
07.01.2020 02:25:00.000,1.31705,1.31711,1.31702,1.31709,85.44
07.01.2020 02:30:00.000,1.31709,1.31718,1.31709,1.31712,117.01
07.01.2020 02:35:00.000,1.31711,1.31713,1.31700,1.31709,168.78
07.01.2020 02:40:00.000,1.31709,1.31710,1.31694,1.31694,180.47
07.01.2020 02:45:00.000,1.31697,1.31705,1.31691,1.31698,202.03
07.01.2020 02:50:00.000,1.31698,1.31702,1.31689,1.31692,196.76000000000002
07.01.2020 02:55:00.000,1.31691,1.31696,1.31689,1.31693,118.28
07.01.2020 03:00:00.000,1.31693,1.31699,1.31685,1.31697,176.83999999999997
07.01.2020 03:05:00.000,1.31697,1.31714,1.31696,1.31705,141.54999999999998
07.01.2020 03:10:00.000,1.31706,1.31726,1.31701,1.31719,173.18
07.01.2020 03:15:00.000,1.31718,1.31731,1.31709,1.31720,386.43999999999994
07.01.2020 03:20:00.000,1.31720,1.31726,1.31710,1.31712,310.97
07.01.2020 03:25:00.000,1.31712,1.31724,1.31712,1.31719,202.91
07.01.2020 03:30:00.000,1.31720,1.31724,1.31719,1.31721,200.87
07.01.2020 03:35:00.000,1.31720,1.31727,1.31714,1.31719,184.93
07.01.2020 03:40:00.000,1.31725,1.31740,1.31725,1.31735,181.82
07.01.2020 03:45:00.000,1.31736,1.31740,1.31734,1.31737,156.32
07.01.2020 03:50:00.000,1.31739,1.31755,1.31739,1.31752,153.42
07.01.2020 03:55:00.000,1.31751,1.31751,1.31730,1.31735,289.64
07.01.2020 04:00:00.000,1.31735,1.31750,1.31731,1.31748,616.33
07.01.2020 04:05:00.000,1.31748,1.31749,1.31730,1.31732,524.52
07.01.2020 04:10:00.000,1.31732,1.31739,1.31731,1.31733,373.33
07.01.2020 04:15:00.000,1.31733,1.31735,1.31728,1.31731,563.09
07.01.2020 04:20:00.000,1.31734,1.31751,1.31731,1.31742,270.93
07.01.2020 04:25:00.000,1.31741,1.31750,1.31738,1.31740,73.26
07.01.2020 04:30:00.000,1.31740,1.31741,1.31719,1.31720,68.65
07.01.2020 04:35:00.000,1.31719,1.31719,1.31691,1.31698,217.5
07.01.2020 04:40:00.000,1.31698,1.31719,1.31696,1.31718,213.07999999999998
07.01.2020 04:45:00.000,1.31718,1.31718,1.31707,1.31711,222.32
