Local time,Open,High,Low,Close,Volume
04.01.2019 08:30:00.000 GMT+0700,107.552,107.949,107.512,107.840,9796.539999999999
04.01.2019 09:00:00.000 GMT+0700,107.839,108.090,107.805,108.020,6438.980000000001
04.01.2019 09:30:00.000 GMT+0700,108.021,108.194,107.944,108.112,6679.509999999999
04.01.2019 10:00:00.000 GMT+0700,108.111,108.360,108.110,108.325,6204.499999999998
04.01.2019 10:30:00.000 GMT+0700,108.325,108.445,108.242,108.329,5089.640000000001
04.01.2019 11:00:00.000 GMT+0700,108.328,108.433,108.311,108.389,3631.04
04.01.2019 11:30:00.000 GMT+0700,108.390,108.401,108.314,108.334,3325.78
04.01.2019 12:00:00.000 GMT+0700,108.335,108.376,108.310,108.322,2696.74
04.01.2019 12:30:00.000 GMT+0700,108.323,108.332,108.210,108.252,3122.79
04.01.2019 13:00:00.000 GMT+0700,108.253,108.282,108.063,108.143,3889.76
04.01.2019 13:30:00.000 GMT+0700,108.142,108.193,108.104,108.186,2340.0499999999997
04.01.2019 14:00:00.000 GMT+0700,108.185,108.231,108.021,108.051,5568.85
04.01.2019 14:30:00.000 GMT+0700,108.049,108.060,107.821,107.851,8259.529999999999
04.01.2019 15:00:00.000 GMT+0700,107.848,107.972,107.825,107.947,8949.909999999998
04.01.2019 15:30:00.000 GMT+0700,107.948,108.043,107.919,108.036,7499.710000000001
04.01.2019 16:00:00.000 GMT+0700,108.035,108.039,107.865,107.992,7291.629999999999
04.01.2019 16:30:00.000 GMT+0700,107.991,108.038,107.940,108.031,4828.39
04.01.2019 17:00:00.000 GMT+0700,108.032,108.062,107.984,108.013,4735.810000000001
04.01.2019 17:30:00.000 GMT+0700,108.014,108.019,107.928,107.965,4485.859999999999
04.01.2019 18:00:00.000 GMT+0700,107.965,108.017,107.943,107.989,4602.799999999999
04.01.2019 18:30:00.000 GMT+0700,107.989,108.012,107.950,107.988,4020.1499999999996
04.01.2019 19:00:00.000 GMT+0700,107.988,108.058,107.960,108.028,4413.26
04.01.2019 19:30:00.000 GMT+0700,108.028,108.034,107.984,108.003,3634.3600000000006
04.01.2019 20:00:00.000 GMT+0700,108.003,108.188,107.998,108.112,5326.49
04.01.2019 20:30:00.000 GMT+0700,108.111,108.452,108.111,108.300,14578.52
04.01.2019 21:00:00.000 GMT+0700,108.300,108.511,108.276,108.463,10315.04
04.01.2019 21:30:00.000 GMT+0700,108.462,108.589,108.429,108.473,13302.34
04.01.2019 22:00:00.000 GMT+0700,108.474,108.481,108.160,108.299,14482.84
04.01.2019 22:30:00.000 GMT+0700,108.298,108.412,108.104,108.110,15490.689999999999
04.01.2019 23:00:00.000 GMT+0700,108.109,108.308,108.064,108.208,11530.130000000003
04.01.2019 23:30:00.000 GMT+0700,108.208,108.349,108.192,108.288,7921.870000000002
05.01.2019 00:00:00.000 GMT+0700,108.289,108.456,108.282,108.405,6331.399999999999
05.01.2019 00:30:00.000 GMT+0700,108.405,108.572,108.387,108.449,6401.120000000001
05.01.2019 01:00:00.000 GMT+0700,108.449,108.586,108.449,108.514,5217.4800000000005
05.01.2019 01:30:00.000 GMT+0700,108.518,108.541,108.352,108.433,6038.369999999999
05.01.2019 02:00:00.000 GMT+0700,108.435,108.553,108.418,108.515,6486.1900000000005
05.01.2019 02:30:00.000 GMT+0700,108.513,108.557,108.454,108.514,5524.53
05.01.2019 03:00:00.000 GMT+0700,108.514,108.522,108.429,108.438,4607.890000000001
05.01.2019 03:30:00.000 GMT+0700,108.436,108.497,108.428,108.460,3736.32
05.01.2019 04:00:00.000 GMT+0700,108.459,108.501,108.433,108.451,1237.2800000000002
05.01.2019 04:30:00.000 GMT+0700,108.451,108.554,108.440,108.518,983.2200000000003
07.01.2019 05:00:00.000 GMT+0700,108.503,108.559,108.425,108.471,1057.9599999999998
07.01.2019 05:30:00.000 GMT+0700,108.472,108.516,108.443,108.472,1933.08
07.01.2019 06:00:00.000 GMT+0700,108.472,108.622,108.352,108.614,3383.77
07.01.2019 06:30:00.000 GMT+0700,108.614,108.618,108.491,108.550,3844.1000000000013
07.01.2019 07:00:00.000 GMT+0700,108.550,108.601,108.457,108.578,7670.300000000001
07.01.2019 07:30:00.000 GMT+0700,108.578,108.604,108.474,108.474,4897.010000000001
07.01.2019 08:00:00.000 GMT+0700,108.475,108.512,108.434,108.499,5112.999999999999
07.01.2019 08:30:00.000 GMT+0700,108.499,108.539,108.321,108.369,5870.910000000001
07.01.2019 09:00:00.000 GMT+0700,108.371,108.391,108.262,108.327,4791.09
07.01.2019 09:30:00.000 GMT+0700,108.326,108.340,108.234,108.234,3086.169999999999
07.01.2019 10:00:00.000 GMT+0700,108.234,108.269,108.081,108.150,4146.969999999999
07.01.2019 10:30:00.000 GMT+0700,108.151,108.168,108.068,108.137,4085.5299999999997
07.01.2019 11:00:00.000 GMT+0700,108.135,108.232,108.019,108.127,4251.18
07.01.2019 11:30:00.000 GMT+0700,108.127,108.303,108.118,108.301,4244.11
07.01.2019 12:00:00.000 GMT+0700,108.301,108.313,108.253,108.284,2739.4700000000007
07.01.2019 12:30:00.000 GMT+0700,108.284,108.284,108.147,108.191,2959.67
07.01.2019 13:00:00.000 GMT+0700,108.193,108.260,108.161,108.201,3116.9699999999993
07.01.2019 13:30:00.000 GMT+0700,108.201,108.249,108.178,108.210,1260.7600000000002
07.01.2019 14:00:00.000 GMT+0700,108.211,108.251,108.091,108.241,5880.16
07.01.2019 14:30:00.000 GMT+0700,108.243,108.273,108.176,108.187,7412.770000000001
07.01.2019 15:00:00.000 GMT+0700,108.187,108.190,108.067,108.142,5160.7300000000005
07.01.2019 15:30:00.000 GMT+0700,108.142,108.262,108.131,108.195,4077.85
07.01.2019 16:00:00.000 GMT+0700,108.195,108.228,108.138,108.138,3753.0599999999995
07.01.2019 16:30:00.000 GMT+0700,108.136,108.217,108.120,108.196,4194.47
07.01.2019 17:00:00.000 GMT+0700,108.196,108.206,108.146,108.202,3776.23
07.01.2019 17:30:00.000 GMT+0700,108.202,108.363,108.180,108.350,4068.46
07.01.2019 18:00:00.000 GMT+0700,108.353,108.404,108.330,108.336,2507.629999999999
07.01.2019 18:30:00.000 GMT+0700,108.336,108.402,108.321,108.356,3286.549999999999
07.01.2019 19:00:00.000 GMT+0700,108.355,108.355,108.274,108.303,3021.1499999999996
07.01.2019 19:30:00.000 GMT+0700,108.302,108.324,108.228,108.260,3591.7599999999998
07.01.2019 20:00:00.000 GMT+0700,108.258,108.322,108.211,108.303,4871.57
07.01.2019 20:30:00.000 GMT+0700,108.303,108.407,108.255,108.354,5464.049999999998
07.01.2019 21:00:00.000 GMT+0700,108.354,108.374,108.284,108.303,6115.29
07.01.2019 21:30:00.000 GMT+0700,108.303,108.338,108.215,108.314,10435.5
07.01.2019 22:00:00.000 GMT+0700,108.314,108.479,108.208,108.423,11879.799999999997
07.01.2019 22:30:00.000 GMT+0700,108.424,108.544,108.404,108.435,11516.619999999997
07.01.2019 23:00:00.000 GMT+0700,108.435,108.507,108.423,108.493,7047.360000000001
07.01.2019 23:30:00.000 GMT+0700,108.496,108.636,108.482,108.622,6420.219999999999
08.01.2019 00:00:00.000 GMT+0700,108.622,108.625,108.565,108.581,6661.76
08.01.2019 00:30:00.000 GMT+0700,108.582,108.647,108.559,108.604,3918.4899999999984
08.01.2019 01:00:00.000 GMT+0700,108.606,108.676,108.596,108.635,4719.389999999999
08.01.2019 01:30:00.000 GMT+0700,108.635,108.662,108.515,108.568,5586.31
08.01.2019 02:00:00.000 GMT+0700,108.568,108.632,108.544,108.556,4613.680000000001
08.01.2019 02:30:00.000 GMT+0700,108.556,108.619,108.539,108.596,4446.870000000001
08.01.2019 03:00:00.000 GMT+0700,108.595,108.746,108.591,108.744,2758.0899999999992
08.01.2019 03:30:00.000 GMT+0700,108.746,108.747,108.697,108.706,3442.2799999999997
08.01.2019 04:00:00.000 GMT+0700,108.707,108.718,108.663,108.692,959.84
08.01.2019 04:30:00.000 GMT+0700,108.692,108.742,108.692,108.705,1655.3799999999999
08.01.2019 05:00:00.000 GMT+0700,108.702,108.707,108.628,108.659,2149.5899999999992
08.01.2019 05:30:00.000 GMT+0700,108.660,108.679,108.646,108.654,1344.83
08.01.2019 06:00:00.000 GMT+0700,108.656,108.673,108.598,108.598,1400.0099999999998
08.01.2019 06:30:00.000 GMT+0700,108.599,108.665,108.594,108.626,2261.7700000000004
08.01.2019 07:00:00.000 GMT+0700,108.627,108.727,108.612,108.670,4945.649999999999
08.01.2019 07:30:00.000 GMT+0700,108.673,108.773,108.673,108.735,4013.1499999999996
08.01.2019 08:00:00.000 GMT+0700,108.735,108.749,108.533,108.596,5782.320000000001
08.01.2019 08:30:00.000 GMT+0700,108.596,108.600,108.512,108.560,5892.22
08.01.2019 09:00:00.000 GMT+0700,108.559,108.631,108.527,108.593,4709.570000000001
08.01.2019 09:30:00.000 GMT+0700,108.594,108.750,108.589,108.712,4517.589999999999
08.01.2019 10:00:00.000 GMT+0700,108.713,108.751,108.654,108.660,3041.34
08.01.2019 10:30:00.000 GMT+0700,108.659,108.917,108.617,108.878,4768.96
08.01.2019 11:00:00.000 GMT+0700,108.878,108.988,108.876,108.923,4182.97
08.01.2019 11:30:00.000 GMT+0700,108.922,108.997,108.901,108.987,2974.2500000000005
08.01.2019 12:00:00.000 GMT+0700,108.987,108.996,108.866,108.869,3395.0099999999993
08.01.2019 12:30:00.000 GMT+0700,108.872,108.883,108.780,108.785,4122.810000000001
08.01.2019 13:00:00.000 GMT+0700,108.784,108.842,108.736,108.837,3703.4199999999996
08.01.2019 13:30:00.000 GMT+0700,108.837,108.889,108.811,108.883,1862.7299999999998
08.01.2019 14:00:00.000 GMT+0700,108.882,109.087,108.826,109.006,7544
08.01.2019 14:30:00.000 GMT+0700,109.005,109.043,108.968,108.981,4875.239999999999
08.01.2019 15:00:00.000 GMT+0700,108.979,109.018,108.893,108.933,6367.47
08.01.2019 15:30:00.000 GMT+0700,108.933,108.989,108.880,108.911,4171.42
08.01.2019 16:00:00.000 GMT+0700,108.912,108.946,108.827,108.839,4934.1900000000005
08.01.2019 16:30:00.000 GMT+0700,108.839,108.873,108.805,108.872,3494.5999999999995
08.01.2019 17:00:00.000 GMT+0700,108.875,108.902,108.740,108.761,3531.8900000000003
08.01.2019 17:30:00.000 GMT+0700,108.761,108.795,108.674,108.719,4899.679999999999
08.01.2019 18:00:00.000 GMT+0700,108.718,108.745,108.686,108.705,3103.78
08.01.2019 18:30:00.000 GMT+0700,108.706,108.790,108.706,108.726,3954.2399999999993
08.01.2019 19:00:00.000 GMT+0700,108.726,108.734,108.601,108.670,3679.2
08.01.2019 19:30:00.000 GMT+0700,108.670,108.767,108.666,108.765,3948.32
08.01.2019 20:00:00.000 GMT+0700,108.765,108.842,108.704,108.775,7260.749999999999
08.01.2019 20:30:00.000 GMT+0700,108.777,108.880,108.764,108.872,6204.339999999999
08.01.2019 21:00:00.000 GMT+0700,108.873,108.960,108.850,108.935,5346.030000000001
08.01.2019 21:30:00.000 GMT+0700,108.937,108.957,108.815,108.858,9543.879999999997
08.01.2019 22:00:00.000 GMT+0700,108.860,108.894,108.702,108.752,8208.16
08.01.2019 22:30:00.000 GMT+0700,108.752,108.782,108.596,108.617,8684.58
08.01.2019 23:00:00.000 GMT+0700,108.618,108.670,108.563,108.576,8719.74
08.01.2019 23:30:00.000 GMT+0700,108.576,108.593,108.441,108.582,7126.740000000001
09.01.2019 00:00:00.000 GMT+0700,108.581,108.645,108.557,108.579,5135.81
09.01.2019 00:30:00.000 GMT+0700,108.579,108.594,108.497,108.589,4573.99
09.01.2019 01:00:00.000 GMT+0700,108.588,108.671,108.561,108.633,5215.07
09.01.2019 01:30:00.000 GMT+0700,108.633,108.676,108.582,108.643,4274.130000000001
09.01.2019 02:00:00.000 GMT+0700,108.643,108.675,108.621,108.663,4085.5599999999995
09.01.2019 02:30:00.000 GMT+0700,108.663,108.683,108.633,108.649,3352.16
09.01.2019 03:00:00.000 GMT+0700,108.648,108.719,108.622,108.719,2947.2000000000007
09.01.2019 03:30:00.000 GMT+0700,108.721,108.799,108.709,108.763,2785.8099999999995
09.01.2019 04:00:00.000 GMT+0700,108.761,108.797,108.740,108.787,964.0500000000001
09.01.2019 04:30:00.000 GMT+0700,108.786,108.833,108.714,108.723,1906.1600000000003
