Local time,Open,High,Low,Close,Volume
01.01.2019 10:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 11:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 11:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 11:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 11:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 12:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 12:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 12:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 12:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 13:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 13:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 13:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 13:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 14:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 14:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 14:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 14:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 15:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 15:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 15:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 15:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 16:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 16:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 16:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 16:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 17:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 17:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 17:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 17:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 18:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 18:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 18:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 18:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 19:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 19:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 19:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 19:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 20:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 20:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 20:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 20:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 21:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 21:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 21:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 21:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 22:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 22:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 22:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 22:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 23:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 23:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 23:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
01.01.2019 23:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 00:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 00:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 00:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 00:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 01:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 01:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 01:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 01:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 02:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 02:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 02:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 02:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 03:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 03:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 03:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 03:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 04:00:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 04:15:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 04:30:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 04:45:00.000 GMT+0700,109.556,109.556,109.556,109.556,0
02.01.2019 05:00:00.000 GMT+0700,109.648,109.659,109.623,109.623,2972.32
02.01.2019 05:15:00.000 GMT+0700,109.624,109.668,109.606,109.654,1007.7199999999999
02.01.2019 05:30:00.000 GMT+0700,109.653,109.687,109.639,109.669,3461.1999999999994
02.01.2019 05:45:00.000 GMT+0700,109.670,109.698,109.666,109.677,1359.91
02.01.2019 06:00:00.000 GMT+0700,109.676,109.706,109.653,109.700,1302.5799999999997
02.01.2019 06:15:00.000 GMT+0700,109.700,109.726,109.687,109.705,1370.29
02.01.2019 06:30:00.000 GMT+0700,109.708,109.725,109.665,109.695,823.5
02.01.2019 06:45:00.000 GMT+0700,109.693,109.704,109.646,109.670,1327.5100000000002
02.01.2019 07:00:00.000 GMT+0700,109.669,109.679,109.542,109.569,2463.9699999999993
02.01.2019 07:15:00.000 GMT+0700,109.569,109.612,109.563,109.565,1898.3600000000001
02.01.2019 07:30:00.000 GMT+0700,109.565,109.680,109.565,109.674,1732.0300000000002
02.01.2019 07:45:00.000 GMT+0700,109.674,109.680,109.594,109.625,1404.4399999999998
02.01.2019 08:00:00.000 GMT+0700,109.625,109.671,109.582,109.668,1996.3400000000001
02.01.2019 08:15:00.000 GMT+0700,109.667,109.669,109.636,109.662,1101.3
02.01.2019 08:30:00.000 GMT+0700,109.662,109.674,109.628,109.632,1451.95
02.01.2019 08:45:00.000 GMT+0700,109.631,109.658,109.587,109.597,3090.8900000000003
02.01.2019 09:00:00.000 GMT+0700,109.597,109.611,109.511,109.512,2762.4400000000005
02.01.2019 09:15:00.000 GMT+0700,109.512,109.520,109.378,109.434,3210.13
02.01.2019 09:30:00.000 GMT+0700,109.433,109.433,109.336,109.405,2933.08
02.01.2019 09:45:00.000 GMT+0700,109.407,109.442,109.391,109.412,1618.79
02.01.2019 10:00:00.000 GMT+0700,109.411,109.419,109.356,109.419,1666.3100000000004
02.01.2019 10:15:00.000 GMT+0700,109.418,109.419,109.360,109.360,1485.5900000000001
02.01.2019 10:30:00.000 GMT+0700,109.361,109.401,109.343,109.388,1430.31
02.01.2019 10:45:00.000 GMT+0700,109.387,109.426,109.377,109.420,1184.68
02.01.2019 11:00:00.000 GMT+0700,109.420,109.429,109.354,109.359,2291.7999999999997
02.01.2019 11:15:00.000 GMT+0700,109.358,109.371,109.342,109.352,1523.03
02.01.2019 11:30:00.000 GMT+0700,109.351,109.388,109.347,109.365,1689.63
02.01.2019 11:45:00.000 GMT+0700,109.367,109.389,109.367,109.387,1055.2199999999998
02.01.2019 12:00:00.000 GMT+0700,109.387,109.405,109.368,109.401,1442.2200000000003
02.01.2019 12:15:00.000 GMT+0700,109.403,109.423,109.387,109.398,1961.96
02.01.2019 12:30:00.000 GMT+0700,109.397,109.408,109.352,109.354,1594.69
02.01.2019 12:45:00.000 GMT+0700,109.354,109.374,109.297,109.303,1668.9
02.01.2019 13:00:00.000 GMT+0700,109.302,109.302,109.160,109.203,1866.8500000000004
02.01.2019 13:15:00.000 GMT+0700,109.203,109.205,109.126,109.159,1415.32
02.01.2019 13:30:00.000 GMT+0700,109.159,109.187,109.140,109.150,746.88
02.01.2019 13:45:00.000 GMT+0700,109.151,109.266,109.139,109.256,1353.5000000000002
02.01.2019 14:00:00.000 GMT+0700,109.256,109.278,109.195,109.224,2603.21
02.01.2019 14:15:00.000 GMT+0700,109.225,109.260,109.181,109.252,2703.32
02.01.2019 14:30:00.000 GMT+0700,109.252,109.313,109.240,109.313,2366.23
02.01.2019 14:45:00.000 GMT+0700,109.312,109.346,109.274,109.308,2199.9
02.01.2019 15:00:00.000 GMT+0700,109.308,109.323,109.158,109.185,4107.4400000000005
02.01.2019 15:15:00.000 GMT+0700,109.183,109.196,109.101,109.110,5277.07
02.01.2019 15:30:00.000 GMT+0700,109.110,109.113,108.902,108.921,6238.749999999999
02.01.2019 15:45:00.000 GMT+0700,108.920,109.041,108.916,108.950,4851.000000000001
02.01.2019 16:00:00.000 GMT+0700,108.949,108.972,108.783,108.793,5830.25
02.01.2019 16:15:00.000 GMT+0700,108.792,108.863,108.707,108.846,3643.9699999999993
02.01.2019 16:30:00.000 GMT+0700,108.845,108.909,108.790,108.891,3598.74
02.01.2019 16:45:00.000 GMT+0700,108.890,108.977,108.888,108.941,3110.81
02.01.2019 17:00:00.000 GMT+0700,108.942,109.001,108.888,108.894,3430.0899999999997
02.01.2019 17:15:00.000 GMT+0700,108.895,108.941,108.889,108.926,3696.020000000001
02.01.2019 17:30:00.000 GMT+0700,108.924,108.936,108.879,108.927,2779.08
02.01.2019 17:45:00.000 GMT+0700,108.926,109.102,108.925,109.045,3834.39
02.01.2019 18:00:00.000 GMT+0700,109.045,109.156,109.043,109.143,3995.05
02.01.2019 18:15:00.000 GMT+0700,109.145,109.176,109.108,109.133,2830.2599999999993
02.01.2019 18:30:00.000 GMT+0700,109.132,109.140,109.045,109.071,3476.5899999999997
02.01.2019 18:45:00.000 GMT+0700,109.071,109.119,109.057,109.107,2557.33
02.01.2019 19:00:00.000 GMT+0700,109.104,109.236,109.101,109.228,3128.0800000000004
02.01.2019 19:15:00.000 GMT+0700,109.228,109.285,109.194,109.268,3152.39
02.01.2019 19:30:00.000 GMT+0700,109.267,109.268,109.154,109.179,3458.1200000000003
02.01.2019 19:45:00.000 GMT+0700,109.180,109.198,109.132,109.142,2465.4200000000005
02.01.2019 20:00:00.000 GMT+0700,109.141,109.166,108.987,109.017,3060.7700000000004
02.01.2019 20:15:00.000 GMT+0700,109.017,109.037,108.820,108.932,4487.17
02.01.2019 20:30:00.000 GMT+0700,108.931,109.104,108.930,109.101,4602.51
02.01.2019 20:45:00.000 GMT+0700,109.100,109.194,109.060,109.188,3662.5799999999995
02.01.2019 21:00:00.000 GMT+0700,109.187,109.253,109.175,109.230,3608.9300000000003
02.01.2019 21:15:00.000 GMT+0700,109.234,109.282,109.212,109.261,3258.2400000000002
02.01.2019 21:30:00.000 GMT+0700,109.261,109.326,109.220,109.280,5756.04
02.01.2019 21:45:00.000 GMT+0700,109.281,109.359,109.268,109.337,4955.54
02.01.2019 22:00:00.000 GMT+0700,109.337,109.356,109.266,109.345,5099.409999999999
02.01.2019 22:15:00.000 GMT+0700,109.345,109.380,109.313,109.348,5225.61
02.01.2019 22:30:00.000 GMT+0700,109.347,109.384,109.317,109.359,3752.16
02.01.2019 22:45:00.000 GMT+0700,109.359,109.392,109.266,109.283,2979.35
02.01.2019 23:00:00.000 GMT+0700,109.282,109.349,109.268,109.293,3164.21
02.01.2019 23:15:00.000 GMT+0700,109.293,109.308,109.265,109.284,2496.13
02.01.2019 23:30:00.000 GMT+0700,109.283,109.356,109.268,109.350,2732.9100000000003
02.01.2019 23:45:00.000 GMT+0700,109.353,109.355,109.213,109.219,3337.81
03.01.2019 00:00:00.000 GMT+0700,109.220,109.317,109.219,109.311,3110.31
03.01.2019 00:15:00.000 GMT+0700,109.310,109.352,109.251,109.263,2791.6899999999996
03.01.2019 00:30:00.000 GMT+0700,109.263,109.396,109.253,109.387,2946.63
03.01.2019 00:45:00.000 GMT+0700,109.388,109.464,109.375,109.442,2862.49
03.01.2019 01:00:00.000 GMT+0700,109.442,109.455,109.405,109.421,1988.4199999999996
03.01.2019 01:15:00.000 GMT+0700,109.422,109.452,109.379,109.437,1833
03.01.2019 01:30:00.000 GMT+0700,109.437,109.446,109.403,109.418,1741.4500000000003
03.01.2019 01:45:00.000 GMT+0700,109.418,109.449,109.404,109.448,1705.1000000000001
03.01.2019 02:00:00.000 GMT+0700,109.449,109.449,109.349,109.372,1916.9
03.01.2019 02:15:00.000 GMT+0700,109.372,109.390,109.354,109.360,1920.28
03.01.2019 02:30:00.000 GMT+0700,109.364,109.390,109.313,109.325,1663.6900000000003
03.01.2019 02:45:00.000 GMT+0700,109.324,109.355,109.181,109.196,2236.19
03.01.2019 03:00:00.000 GMT+0700,109.196,109.201,109.037,109.126,3414.1499999999996
03.01.2019 03:15:00.000 GMT+0700,109.125,109.159,109.090,109.122,3727.33
03.01.2019 03:30:00.000 GMT+0700,109.121,109.144,109.073,109.079,2430.5
03.01.2019 03:45:00.000 GMT+0700,109.077,109.124,109.077,109.081,1914.77
03.01.2019 04:00:00.000 GMT+0700,109.082,109.121,109.079,109.103,776.0699999999999
03.01.2019 04:15:00.000 GMT+0700,109.103,109.111,109.085,109.091,433.13000000000005
03.01.2019 04:30:00.000 GMT+0700,109.091,109.103,108.901,108.966,2108.48
03.01.2019 04:45:00.000 GMT+0700,108.966,108.986,108.867,108.874,1374.6899999999998
03.01.2019 05:00:00.000 GMT+0700,108.872,108.898,108.800,108.827,990.6900000000002
03.01.2019 05:15:00.000 GMT+0700,108.825,108.835,108.652,108.660,2197.47
03.01.2019 05:30:00.000 GMT+0700,108.660,108.662,104.736,106.478,3568.7400000000002
03.01.2019 05:45:00.000 GMT+0700,106.504,107.111,105.909,106.700,5741.78
03.01.2019 06:00:00.000 GMT+0700,106.700,107.425,106.498,106.982,6244.389999999999
03.01.2019 06:15:00.000 GMT+0700,106.990,107.582,106.820,107.582,4448.129999999999
03.01.2019 06:30:00.000 GMT+0700,107.586,107.871,107.465,107.624,5610.81
03.01.2019 06:45:00.000 GMT+0700,107.626,107.649,107.338,107.427,4037.0000000000005
03.01.2019 07:00:00.000 GMT+0700,107.433,107.852,107.427,107.729,3229.08
03.01.2019 07:15:00.000 GMT+0700,107.729,107.854,107.637,107.674,2562.7099999999996
03.01.2019 07:30:00.000 GMT+0700,107.674,107.715,107.450,107.511,2910.7599999999998
03.01.2019 07:45:00.000 GMT+0700,107.511,107.708,107.453,107.642,2112.24
03.01.2019 08:00:00.000 GMT+0700,107.643,107.802,107.637,107.716,5095.65
03.01.2019 08:15:00.000 GMT+0700,107.715,107.715,107.561,107.564,2443.82
03.01.2019 08:30:00.000 GMT+0700,107.564,107.585,107.431,107.464,3297.05
03.01.2019 08:45:00.000 GMT+0700,107.464,107.568,107.457,107.535,3319.1200000000003
03.01.2019 09:00:00.000 GMT+0700,107.534,107.549,107.490,107.511,2044.06
03.01.2019 09:15:00.000 GMT+0700,107.511,107.517,107.354,107.388,2439.2999999999997
03.01.2019 09:30:00.000 GMT+0700,107.389,107.403,107.073,107.206,3569.5799999999995
03.01.2019 09:45:00.000 GMT+0700,107.204,107.231,107.101,107.134,2441.0499999999993
03.01.2019 10:00:00.000 GMT+0700,107.134,107.195,107.022,107.049,2851.88
03.01.2019 10:15:00.000 GMT+0700,107.049,107.181,107.045,107.152,2254.11
03.01.2019 10:30:00.000 GMT+0700,107.151,107.204,107.121,107.142,1719.4899999999998
03.01.2019 10:45:00.000 GMT+0700,107.144,107.181,107.126,107.156,1202.67
03.01.2019 11:00:00.000 GMT+0700,107.157,107.192,107.151,107.171,1594.41
03.01.2019 11:15:00.000 GMT+0700,107.171,107.226,107.152,107.213,1223.49
03.01.2019 11:30:00.000 GMT+0700,107.215,107.284,107.165,107.268,2106.7299999999996
03.01.2019 11:45:00.000 GMT+0700,107.268,107.268,107.152,107.152,1495.65
03.01.2019 12:00:00.000 GMT+0700,107.153,107.161,107.064,107.065,2229.38
03.01.2019 12:15:00.000 GMT+0700,107.065,107.065,106.746,106.826,3465.94
03.01.2019 12:30:00.000 GMT+0700,106.826,106.907,106.825,106.850,1992.3400000000001
03.01.2019 12:45:00.000 GMT+0700,106.851,106.978,106.829,106.967,2222.7
03.01.2019 13:00:00.000 GMT+0700,106.968,106.976,106.896,106.905,2076.4500000000003
03.01.2019 13:15:00.000 GMT+0700,106.904,106.910,106.833,106.885,2123.96
03.01.2019 13:30:00.000 GMT+0700,106.882,106.905,106.797,106.853,3519.79
03.01.2019 13:45:00.000 GMT+0700,106.855,106.895,106.831,106.849,2323.55
03.01.2019 14:00:00.000 GMT+0700,106.849,107.208,106.849,107.126,6068.9400000000005
03.01.2019 14:15:00.000 GMT+0700,107.126,107.445,107.097,107.445,5395.969999999999
03.01.2019 14:30:00.000 GMT+0700,107.441,107.578,107.349,107.534,6407.46
03.01.2019 14:45:00.000 GMT+0700,107.537,107.672,107.481,107.551,6033.740000000002
03.01.2019 15:00:00.000 GMT+0700,107.552,107.725,107.428,107.711,5811.759999999999
03.01.2019 15:15:00.000 GMT+0700,107.713,107.848,107.692,107.795,4329.98
03.01.2019 15:30:00.000 GMT+0700,107.794,107.958,107.692,107.712,4695.58
03.01.2019 15:45:00.000 GMT+0700,107.712,107.781,107.618,107.643,3728.6899999999996
03.01.2019 16:00:00.000 GMT+0700,107.644,107.809,107.644,107.737,3054.56
03.01.2019 16:15:00.000 GMT+0700,107.736,107.846,107.732,107.790,2245.47
03.01.2019 16:30:00.000 GMT+0700,107.789,107.789,107.677,107.697,2638.56
03.01.2019 16:45:00.000 GMT+0700,107.698,107.755,107.657,107.657,2402.6600000000003
03.01.2019 17:00:00.000 GMT+0700,107.658,107.683,107.505,107.576,3736.04
03.01.2019 17:15:00.000 GMT+0700,107.577,107.595,107.527,107.536,1800.1499999999999
03.01.2019 17:30:00.000 GMT+0700,107.535,107.605,107.527,107.592,1802.5900000000001
03.01.2019 17:45:00.000 GMT+0700,107.592,107.669,107.570,107.639,2200.9700000000003
03.01.2019 18:00:00.000 GMT+0700,107.639,107.679,107.601,107.606,2518.16
03.01.2019 18:15:00.000 GMT+0700,107.605,107.646,107.545,107.557,2157.09
03.01.2019 18:30:00.000 GMT+0700,107.557,107.618,107.535,107.553,1735.3299999999997
03.01.2019 18:45:00.000 GMT+0700,107.555,107.583,107.513,107.549,1620.9600000000003
03.01.2019 19:00:00.000 GMT+0700,107.550,107.665,107.523,107.625,2168.8700000000003
03.01.2019 19:15:00.000 GMT+0700,107.625,107.646,107.613,107.643,1241.4800000000002
03.01.2019 19:30:00.000 GMT+0700,107.642,107.713,107.585,107.697,1778.3500000000001
03.01.2019 19:45:00.000 GMT+0700,107.696,107.696,107.648,107.662,1454.31
03.01.2019 20:00:00.000 GMT+0700,107.660,107.701,107.594,107.668,2514.02
03.01.2019 20:15:00.000 GMT+0700,107.666,107.999,107.666,107.866,6354.32
03.01.2019 20:30:00.000 GMT+0700,107.865,107.865,107.696,107.701,4987.4
03.01.2019 20:45:00.000 GMT+0700,107.701,107.779,107.698,107.747,4473.89
03.01.2019 21:00:00.000 GMT+0700,107.746,107.803,107.702,107.778,3573.8099999999995
03.01.2019 21:15:00.000 GMT+0700,107.778,107.966,107.747,107.876,3593.1700000000005
03.01.2019 21:30:00.000 GMT+0700,107.880,107.917,107.754,107.760,6535.16
03.01.2019 21:45:00.000 GMT+0700,107.764,107.812,107.717,107.746,4686.01
03.01.2019 22:00:00.000 GMT+0700,107.746,107.746,107.104,107.350,9017.81
03.01.2019 22:15:00.000 GMT+0700,107.355,107.942,107.337,107.811,8083.150000000001
03.01.2019 22:30:00.000 GMT+0700,107.808,107.808,107.520,107.629,6725.6900000000005
03.01.2019 22:45:00.000 GMT+0700,107.630,107.763,107.525,107.541,7675.43
03.01.2019 23:00:00.000 GMT+0700,107.546,107.727,107.495,107.697,5898.84
03.01.2019 23:15:00.000 GMT+0700,107.698,107.756,107.572,107.586,5082.9
03.01.2019 23:30:00.000 GMT+0700,107.586,108.143,107.573,108.051,6731.47
03.01.2019 23:45:00.000 GMT+0700,108.050,108.304,108.023,108.095,6771.120000000001
04.01.2019 00:00:00.000 GMT+0700,108.091,108.109,107.955,107.992,6150.889999999999
04.01.2019 00:15:00.000 GMT+0700,107.991,108.026,107.892,107.915,4829.0199999999995
04.01.2019 00:30:00.000 GMT+0700,107.915,107.951,107.825,107.840,5028.800000000001
04.01.2019 00:45:00.000 GMT+0700,107.841,108.066,107.837,108.024,3813.3899999999994
04.01.2019 01:00:00.000 GMT+0700,108.024,108.028,107.811,107.866,4725.28
04.01.2019 01:15:00.000 GMT+0700,107.865,107.906,107.742,107.868,4392.35
04.01.2019 01:30:00.000 GMT+0700,107.865,107.907,107.756,107.902,4187.95
04.01.2019 01:45:00.000 GMT+0700,107.902,107.905,107.801,107.839,3259.38
04.01.2019 02:00:00.000 GMT+0700,107.838,107.857,107.800,107.846,2930.47
04.01.2019 02:15:00.000 GMT+0700,107.846,107.869,107.805,107.868,2603.27
04.01.2019 02:30:00.000 GMT+0700,107.868,107.891,107.821,107.854,2797.0699999999997
04.01.2019 02:45:00.000 GMT+0700,107.852,107.852,107.724,107.733,3074.95
04.01.2019 03:00:00.000 GMT+0700,107.733,107.776,107.393,107.421,4994.429999999999
04.01.2019 03:15:00.000 GMT+0700,107.420,107.540,107.407,107.486,3856.72
04.01.2019 03:30:00.000 GMT+0700,107.485,107.650,107.469,107.545,3939.5000000000005
04.01.2019 03:45:00.000 GMT+0700,107.548,107.587,107.501,107.522,2821.41
04.01.2019 04:00:00.000 GMT+0700,107.521,107.596,107.484,107.510,1116.6000000000001
04.01.2019 04:15:00.000 GMT+0700,107.510,107.562,107.465,107.556,974.45
04.01.2019 04:30:00.000 GMT+0700,107.556,107.597,107.526,107.586,849.6900000000002
04.01.2019 04:45:00.000 GMT+0700,107.586,107.673,107.586,107.646,1249.1800000000003
04.01.2019 05:00:00.000 GMT+0700,107.646,107.706,107.644,107.689,897.33
04.01.2019 05:15:00.000 GMT+0700,107.687,107.689,107.650,107.652,553.71
04.01.2019 05:30:00.000 GMT+0700,107.651,107.678,107.631,107.657,1333.0099999999998
04.01.2019 05:45:00.000 GMT+0700,107.664,107.680,107.657,107.673,4265.339999999999
04.01.2019 06:00:00.000 GMT+0700,107.672,107.963,107.641,107.921,4331.740000000001
04.01.2019 06:15:00.000 GMT+0700,107.922,107.969,107.840,107.888,2511.27
04.01.2019 06:30:00.000 GMT+0700,107.888,107.913,107.804,107.874,1670.5900000000001
04.01.2019 06:45:00.000 GMT+0700,107.872,107.902,107.806,107.849,2579.9100000000003
04.01.2019 07:00:00.000 GMT+0700,107.848,107.934,107.590,107.642,6214.030000000001
04.01.2019 07:15:00.000 GMT+0700,107.639,107.741,107.607,107.707,3744.78
04.01.2019 07:30:00.000 GMT+0700,107.707,107.820,107.700,107.764,3608.8999999999996
04.01.2019 07:45:00.000 GMT+0700,107.762,107.825,107.514,107.518,4336.070000000001
04.01.2019 08:00:00.000 GMT+0700,107.518,107.674,107.518,107.629,3705.7700000000004
04.01.2019 08:15:00.000 GMT+0700,107.628,107.638,107.534,107.553,3740.3100000000004
