Local time,Open,High,Low,Close,Volume
16.01.2019 01:00:00.000 GMT+0700,108.621,108.677,108.370,108.570,21845.3897
16.01.2019 03:00:00.000 GMT+0700,108.571,108.734,108.488,108.643,13535.6602
16.01.2019 05:00:00.000 GMT+0700,108.632,108.716,108.620,108.653,8200.73
16.01.2019 07:00:00.000 GMT+0700,108.653,108.670,108.370,108.427,21358.7598
16.01.2019 09:00:00.000 GMT+0700,108.426,108.545,108.386,108.503,10913.2998
16.01.2019 11:00:00.000 GMT+0700,108.504,108.538,108.466,108.477,9573.3896
16.01.2019 13:00:00.000 GMT+0700,108.477,108.633,108.428,108.618,9971.9502
16.01.2019 15:00:00.000 GMT+0700,108.618,108.640,108.530,108.629,15050.27
16.01.2019 17:00:00.000 GMT+0700,108.629,108.882,108.617,108.845,13186.680199999999
16.01.2019 19:00:00.000 GMT+0700,108.849,108.859,108.756,108.807,12460.3799
16.01.2019 21:00:00.000 GMT+0700,108.806,108.913,108.675,108.856,22188.1299
16.01.2019 23:00:00.000 GMT+0700,108.856,108.996,108.782,108.967,19808.71
17.01.2019 01:00:00.000 GMT+0700,108.967,108.986,108.831,108.917,13829.7998
17.01.2019 03:00:00.000 GMT+0700,108.918,109.195,108.903,109.087,16963.999499999998
17.01.2019 05:00:00.000 GMT+0700,109.087,109.119,109.003,109.040,14230.7402
17.01.2019 07:00:00.000 GMT+0700,109.041,109.073,108.834,108.901,20081.610399999998
17.01.2019 09:00:00.000 GMT+0700,108.901,109.025,108.860,108.983,12194.4199
17.01.2019 11:00:00.000 GMT+0700,108.984,109.063,108.945,108.946,9357.1299
17.01.2019 13:00:00.000 GMT+0700,108.945,108.946,108.737,108.780,15149.5703
17.01.2019 15:00:00.000 GMT+0700,108.782,108.848,108.701,108.737,18545.5703
17.01.2019 17:00:00.000 GMT+0700,108.736,108.877,108.736,108.877,14405.0102
17.01.2019 19:00:00.000 GMT+0700,108.878,108.897,108.686,108.847,17812.6396
17.01.2019 21:00:00.000 GMT+0700,108.850,109.041,108.791,109.009,28834.5303
17.01.2019 23:00:00.000 GMT+0700,109.009,109.102,108.955,108.978,17450.3496
18.01.2019 01:00:00.000 GMT+0700,108.977,109.398,108.932,109.237,19761.0698
18.01.2019 03:00:00.000 GMT+0700,109.238,109.293,109.122,109.250,21110.0093
18.01.2019 05:00:00.000 GMT+0700,109.249,109.278,109.056,109.142,13574.75
18.01.2019 07:00:00.000 GMT+0700,109.145,109.397,109.130,109.357,23550.8096
18.01.2019 09:00:00.000 GMT+0700,109.358,109.372,109.270,109.368,13823.369600000002
18.01.2019 11:00:00.000 GMT+0700,109.367,109.439,109.330,109.360,10356.4297
18.01.2019 13:00:00.000 GMT+0700,109.360,109.461,109.305,109.365,13461.77
18.01.2019 15:00:00.000 GMT+0700,109.364,109.596,109.348,109.568,17327.070399999997
18.01.2019 17:00:00.000 GMT+0700,109.570,109.570,109.378,109.506,14187.1797
18.01.2019 19:00:00.000 GMT+0700,109.507,109.537,109.341,109.426,19415.4394
18.01.2019 21:00:00.000 GMT+0700,109.426,109.706,109.400,109.682,34330.0508
18.01.2019 23:00:00.000 GMT+0700,109.683,109.860,109.646,109.839,19240.3203
19.01.2019 01:00:00.000 GMT+0700,109.839,109.889,109.652,109.774,14805.4702
19.01.2019 03:00:00.000 GMT+0700,109.777,109.795,109.697,109.769,12552.4998
21.01.2019 05:00:00.000 GMT+0700,109.679,109.767,109.656,109.681,16236.5197
21.01.2019 07:00:00.000 GMT+0700,109.680,109.697,109.474,109.523,15891.5703
21.01.2019 09:00:00.000 GMT+0700,109.523,109.720,109.514,109.632,11352.75
21.01.2019 11:00:00.000 GMT+0700,109.632,109.641,109.530,109.553,8970.8696
21.01.2019 13:00:00.000 GMT+0700,109.553,109.586,109.512,109.582,9597.8203
21.01.2019 15:00:00.000 GMT+0700,109.581,109.680,109.574,109.674,9933.0098
21.01.2019 17:00:00.000 GMT+0700,109.673,109.677,109.563,109.600,8614.31
21.01.2019 19:00:00.000 GMT+0700,109.599,109.686,109.595,109.670,8630.19
21.01.2019 21:00:00.000 GMT+0700,109.671,109.690,109.603,109.623,9727.7397
21.01.2019 23:00:00.000 GMT+0700,109.622,109.658,109.593,109.636,8150.1900000000005
22.01.2019 01:00:00.000 GMT+0700,109.637,109.665,109.619,109.644,8516.8399
22.01.2019 03:00:00.000 GMT+0700,109.644,109.686,109.636,109.655,7520.0198
22.01.2019 05:00:00.000 GMT+0700,109.656,109.683,109.601,109.673,10539.55
22.01.2019 07:00:00.000 GMT+0700,109.673,109.693,109.552,109.630,15348.6304
22.01.2019 09:00:00.000 GMT+0700,109.630,109.643,109.423,109.446,10752.2202
22.01.2019 11:00:00.000 GMT+0700,109.447,109.475,109.385,109.431,9031.8801
22.01.2019 13:00:00.000 GMT+0700,109.430,109.476,109.355,109.425,12057.5
22.01.2019 15:00:00.000 GMT+0700,109.426,109.478,109.322,109.465,16952.5904
22.01.2019 17:00:00.000 GMT+0700,109.464,109.504,109.380,109.445,11079.96
22.01.2019 19:00:00.000 GMT+0700,109.446,109.475,109.372,109.444,12954.2896
22.01.2019 21:00:00.000 GMT+0700,109.445,109.464,109.284,109.432,26957.8809
22.01.2019 23:00:00.000 GMT+0700,109.431,109.468,109.284,109.324,18512.360399999998
23.01.2019 01:00:00.000 GMT+0700,109.323,109.325,109.146,109.293,21322.0899
23.01.2019 03:00:00.000 GMT+0700,109.294,109.444,109.245,109.357,14054.9597
23.01.2019 05:00:00.000 GMT+0700,109.357,109.383,109.322,109.357,11059.8301
23.01.2019 07:00:00.000 GMT+0700,109.357,109.690,109.355,109.661,18512.2802
23.01.2019 09:00:00.000 GMT+0700,109.659,109.797,109.616,109.701,13987.5097
23.01.2019 11:00:00.000 GMT+0700,109.703,109.726,109.590,109.625,10443.77
23.01.2019 13:00:00.000 GMT+0700,109.625,109.722,109.610,109.626,11415.3398
23.01.2019 15:00:00.000 GMT+0700,109.626,109.683,109.531,109.666,17479.8296
23.01.2019 17:00:00.000 GMT+0700,109.667,109.710,109.589,109.654,14279.6001
23.01.2019 19:00:00.000 GMT+0700,109.654,109.868,109.619,109.845,15383.46
23.01.2019 21:00:00.000 GMT+0700,109.845,109.999,109.602,109.640,27240.1299
23.01.2019 23:00:00.000 GMT+0700,109.639,109.661,109.394,109.462,24051.1299
24.01.2019 01:00:00.000 GMT+0700,109.461,109.626,109.440,109.589,15431.8603
24.01.2019 03:00:00.000 GMT+0700,109.589,109.619,109.564,109.593,7094.5898
24.01.2019 05:00:00.000 GMT+0700,109.588,109.610,109.493,109.500,14953.1196
24.01.2019 07:00:00.000 GMT+0700,109.502,109.642,109.451,109.486,18503.8203
24.01.2019 09:00:00.000 GMT+0700,109.485,109.569,109.436,109.530,13522.299799999999
24.01.2019 11:00:00.000 GMT+0700,109.528,109.622,109.496,109.615,9719.819800000001
24.01.2019 13:00:00.000 GMT+0700,109.615,109.743,109.614,109.711,11511.439999999999
24.01.2019 15:00:00.000 GMT+0700,109.715,109.749,109.596,109.748,17775.4697
24.01.2019 17:00:00.000 GMT+0700,109.747,109.799,109.720,109.722,10930.930199999999
24.01.2019 19:00:00.000 GMT+0700,109.722,109.781,109.539,109.559,23394.5405
24.01.2019 21:00:00.000 GMT+0700,109.558,109.628,109.421,109.576,27624.9306
24.01.2019 23:00:00.000 GMT+0700,109.575,109.739,109.513,109.674,20648.220699999998
25.01.2019 01:00:00.000 GMT+0700,109.674,109.705,109.578,109.687,12603.29
25.01.2019 03:00:00.000 GMT+0700,109.687,109.691,109.546,109.632,7261.3701
25.01.2019 05:00:00.000 GMT+0700,109.628,109.642,109.517,109.597,14660.410100000001
25.01.2019 07:00:00.000 GMT+0700,109.596,109.794,109.583,109.740,17988.8594
25.01.2019 09:00:00.000 GMT+0700,109.738,109.871,109.666,109.840,12619.1499
25.01.2019 11:00:00.000 GMT+0700,109.838,109.843,109.733,109.794,8416.7998
25.01.2019 13:00:00.000 GMT+0700,109.795,109.871,109.734,109.768,12385.6001
25.01.2019 15:00:00.000 GMT+0700,109.767,109.907,109.709,109.793,17683.5904
25.01.2019 17:00:00.000 GMT+0700,109.792,109.843,109.747,109.811,11680.829600000001
25.01.2019 19:00:00.000 GMT+0700,109.811,109.949,109.780,109.898,17213.7398
25.01.2019 21:00:00.000 GMT+0700,109.898,109.902,109.531,109.681,29429.54
25.01.2019 23:00:00.000 GMT+0700,109.681,109.910,109.544,109.770,21935.4297
26.01.2019 01:00:00.000 GMT+0700,109.774,109.817,109.562,109.633,17781.0898
26.01.2019 03:00:00.000 GMT+0700,109.633,109.664,109.453,109.539,12403.1499
28.01.2019 05:00:00.000 GMT+0700,109.543,109.576,109.395,109.414,9348.4004
28.01.2019 07:00:00.000 GMT+0700,109.414,109.430,109.264,109.420,15905.4302
28.01.2019 09:00:00.000 GMT+0700,109.422,109.449,109.308,109.364,13834.1699
28.01.2019 11:00:00.000 GMT+0700,109.364,109.419,109.285,109.310,9958.75
28.01.2019 13:00:00.000 GMT+0700,109.311,109.421,109.273,109.401,13811.44
28.01.2019 15:00:00.000 GMT+0700,109.401,109.467,109.317,109.393,17539.9097
28.01.2019 17:00:00.000 GMT+0700,109.393,109.504,109.382,109.492,13784.3701
28.01.2019 19:00:00.000 GMT+0700,109.493,109.525,109.371,109.417,14343.7998
28.01.2019 21:00:00.000 GMT+0700,109.417,109.417,109.207,109.274,25172.5596
28.01.2019 23:00:00.000 GMT+0700,109.275,109.318,109.160,109.261,18922.6797
29.01.2019 01:00:00.000 GMT+0700,109.261,109.393,109.224,109.355,11685.699700000001
29.01.2019 03:00:00.000 GMT+0700,109.355,109.398,109.298,109.332,8880.210000000001
29.01.2019 05:00:00.000 GMT+0700,109.329,109.353,109.244,109.256,13220.7495
29.01.2019 07:00:00.000 GMT+0700,109.257,109.307,109.129,109.185,17296.8204
29.01.2019 09:00:00.000 GMT+0700,109.185,109.251,109.172,109.229,10763.1001
29.01.2019 11:00:00.000 GMT+0700,109.229,109.337,109.215,109.317,10180.29
29.01.2019 13:00:00.000 GMT+0700,109.319,109.339,109.210,109.233,10892.3897
29.01.2019 15:00:00.000 GMT+0700,109.233,109.455,109.207,109.446,16708.1304
29.01.2019 17:00:00.000 GMT+0700,109.446,109.461,109.377,109.455,12416.1597
29.01.2019 19:00:00.000 GMT+0700,109.455,109.541,109.437,109.484,14620.170399999999
29.01.2019 21:00:00.000 GMT+0700,109.484,109.497,109.287,109.332,26271.0693
29.01.2019 23:00:00.000 GMT+0700,109.331,109.417,109.281,109.381,18145.0801
30.01.2019 01:00:00.000 GMT+0700,109.380,109.432,109.274,109.274,15179.4702
30.01.2019 03:00:00.000 GMT+0700,109.272,109.443,109.270,109.385,10868.06
30.01.2019 05:00:00.000 GMT+0700,109.385,109.440,109.251,109.427,10478.8899
30.01.2019 07:00:00.000 GMT+0700,109.426,109.428,109.211,109.270,18437.2402
30.01.2019 09:00:00.000 GMT+0700,109.268,109.400,109.232,109.373,11386.9804
30.01.2019 11:00:00.000 GMT+0700,109.374,109.380,109.271,109.272,7940.5701
30.01.2019 13:00:00.000 GMT+0700,109.272,109.327,109.242,109.312,12691.0103
30.01.2019 15:00:00.000 GMT+0700,109.312,109.392,109.299,109.359,14805.189900000001
30.01.2019 17:00:00.000 GMT+0700,109.360,109.445,109.351,109.407,9709.280299999999
30.01.2019 19:00:00.000 GMT+0700,109.406,109.581,109.394,109.572,18331.3696
30.01.2019 21:00:00.000 GMT+0700,109.571,109.743,109.561,109.588,28392.920899999997
30.01.2019 23:00:00.000 GMT+0700,109.588,109.636,109.519,109.524,11787.0601
31.01.2019 01:00:00.000 GMT+0700,109.524,109.552,108.808,108.931,28589.7002
31.01.2019 03:00:00.000 GMT+0700,108.929,109.047,108.855,109.033,15290.0198
31.01.2019 05:00:00.000 GMT+0700,109.035,109.071,108.932,108.977,10708.0498
31.01.2019 07:00:00.000 GMT+0700,108.976,109.002,108.842,108.897,20142.75
31.01.2019 09:00:00.000 GMT+0700,108.896,108.923,108.770,108.884,14113.060099999999
31.01.2019 11:00:00.000 GMT+0700,108.883,108.883,108.696,108.736,9587.820099999999
31.01.2019 13:00:00.000 GMT+0700,108.737,108.806,108.677,108.734,13831.4102
31.01.2019 15:00:00.000 GMT+0700,108.735,108.772,108.524,108.560,18744.3603
31.01.2019 17:00:00.000 GMT+0700,108.560,108.664,108.527,108.640,13988.060000000001
31.01.2019 19:00:00.000 GMT+0700,108.640,108.673,108.540,108.565,17064.5595
31.01.2019 21:00:00.000 GMT+0700,108.562,108.848,108.497,108.831,23275.370199999998
31.01.2019 23:00:00.000 GMT+0700,108.831,108.901,108.790,108.819,20010.1602
01.02.2019 01:00:00.000 GMT+0700,108.821,108.900,108.786,108.877,11144.8701
01.02.2019 03:00:00.000 GMT+0700,108.876,108.943,108.793,108.861,9011.7598
01.02.2019 05:00:00.000 GMT+0700,108.858,108.874,108.800,108.846,7886.4402
01.02.2019 07:00:00.000 GMT+0700,108.846,108.967,108.725,108.812,17828.1099
01.02.2019 09:00:00.000 GMT+0700,108.812,108.937,108.781,108.851,11874.7202
01.02.2019 11:00:00.000 GMT+0700,108.851,108.905,108.836,108.892,7860.650100000001
01.02.2019 13:00:00.000 GMT+0700,108.893,108.972,108.852,108.934,8007.439899999999
01.02.2019 15:00:00.000 GMT+0700,108.938,108.969,108.870,108.915,15800.9297
01.02.2019 17:00:00.000 GMT+0700,108.914,108.936,108.861,108.887,8374.8601
01.02.2019 19:00:00.000 GMT+0700,108.887,109.088,108.883,108.982,17674.5801
01.02.2019 21:00:00.000 GMT+0700,108.980,109.473,108.980,109.362,29968.8194
01.02.2019 23:00:00.000 GMT+0700,109.362,109.580,109.355,109.557,14867.5801
02.02.2019 01:00:00.000 GMT+0700,109.558,109.578,109.506,109.521,10606.02
02.02.2019 03:00:00.000 GMT+0700,109.522,109.545,109.457,109.504,7093.4202
04.02.2019 05:00:00.000 GMT+0700,109.510,109.533,109.432,109.445,15684.7305
04.02.2019 07:00:00.000 GMT+0700,109.443,109.604,109.440,109.544,14904.73
04.02.2019 09:00:00.000 GMT+0700,109.545,109.637,109.497,109.615,9253.1398
04.02.2019 11:00:00.000 GMT+0700,109.615,109.785,109.599,109.748,8912.6502
04.02.2019 13:00:00.000 GMT+0700,109.747,109.850,109.737,109.834,10127.8203
04.02.2019 15:00:00.000 GMT+0700,109.835,109.921,109.822,109.879,15236.0206
04.02.2019 17:00:00.000 GMT+0700,109.879,109.913,109.844,109.870,11610.4599
04.02.2019 19:00:00.000 GMT+0700,109.870,110.025,109.856,109.997,12075.0498
04.02.2019 21:00:00.000 GMT+0700,109.996,110.161,109.956,110.045,21958.1797
04.02.2019 23:00:00.000 GMT+0700,110.043,110.079,109.863,109.905,13583.46
05.02.2019 01:00:00.000 GMT+0700,109.906,109.932,109.827,109.919,7998.3699
05.02.2019 03:00:00.000 GMT+0700,109.922,109.944,109.865,109.874,6796.060100000001
05.02.2019 05:00:00.000 GMT+0700,109.874,109.982,109.839,109.978,16386.5302
05.02.2019 07:00:00.000 GMT+0700,109.979,110.041,109.931,110.025,13047.7402
05.02.2019 09:00:00.000 GMT+0700,110.025,110.036,109.954,109.955,5174.5401
05.02.2019 11:00:00.000 GMT+0700,109.955,109.960,109.778,109.818,7454.1098
05.02.2019 13:00:00.000 GMT+0700,109.818,109.926,109.816,109.856,6655.9601999999995
05.02.2019 15:00:00.000 GMT+0700,109.856,110.003,109.843,110.000,12140
05.02.2019 17:00:00.000 GMT+0700,110.001,110.040,109.922,109.935,9515.0303
05.02.2019 19:00:00.000 GMT+0700,109.934,109.979,109.794,109.880,11879.089899999999
05.02.2019 21:00:00.000 GMT+0700,109.879,109.957,109.822,109.900,19506.6699
05.02.2019 23:00:00.000 GMT+0700,109.901,109.998,109.831,109.919,12383.4897
06.02.2019 01:00:00.000 GMT+0700,109.919,109.993,109.841,109.977,9434.2398
06.02.2019 03:00:00.000 GMT+0700,109.977,109.991,109.907,109.960,9509.0701
06.02.2019 05:00:00.000 GMT+0700,109.960,109.986,109.920,109.942,10453.7898
