Gmt time,Open,High,Low,Close,Volume
07.01.2020 06:50:00.000,131.582,131.603,131.574,131.579,321.58
07.01.2020 06:55:00.000,131.578,131.585,131.541,131.551,41.967.999.999.999.900
07.01.2020 07:00:00.000,131.552,131.562,131.492,131.559,13.708.500.000.000.000
07.01.2020 07:05:00.000,131.559,131.581,131.549,131.569,10.023.100.000.000.000
07.01.2020 07:10:00.000,131.572,131.615,131.546,131.583,782.25
07.01.2020 07:15:00.000,131.583,131.592,131.553,131.557,403.1
07.01.2020 07:20:00.000,131.556,131.584,131.555,131.580,392.71
07.01.2020 07:25:00.000,131.581,131.584,131.523,131.527,503.88
07.01.2020 07:30:00.000,131.528,131.528,131.420,131.462,9.589.499.999.999.990
07.01.2020 07:35:00.000,131.465,131.483,131.418,131.467,8.118.899.999.999.990
07.01.2020 07:40:00.000,131.466,131.493,131.432,131.463,588.38
07.01.2020 07:45:00.000,131.468,131.470,131.420,131.447,806.43
07.01.2020 07:50:00.000,131.448,131.453,131.408,131.428,615.28
07.01.2020 07:55:00.000,131.428,131.469,131.409,131.435,7.521.800.000.000.000
07.01.2020 08:00:00.000,131.437,131.512,131.426,131.481,16.599.500.000.000.000
07.01.2020 08:05:00.000,131.482,131.542,131.463,131.537,996.52
07.01.2020 08:10:00.000,131.539,131.583,131.517,131.522,1078.44
07.01.2020 08:15:00.000,131.522,131.655,131.521,131.620,1094.18
07.01.2020 08:20:00.000,131.621,131.776,131.616,131.752,1112.28
07.01.2020 08:25:00.000,131.746,131.908,131.718,131.866,1545.9
07.01.2020 08:30:00.000,131.865,132.052,131.856,131.971,2036.53
07.01.2020 08:35:00.000,131.971,132.120,131.947,132.042,17.882.999.999.999.900
07.01.2020 08:40:00.000,132.042,132.079,131.963,131.975,1045.4
07.01.2020 08:45:00.000,131.977,132.008,131.926,131.980,12.036.999.999.999.900
07.01.2020 08:50:00.000,131.981,132.006,131.917,131.926,896.8
07.01.2020 08:55:00.000,131.927,131.927,131.858,131.879,1167.43
07.01.2020 09:00:00.000,131.877,131.940,131.869,131.873,1229.45
07.01.2020 09:05:00.000,131.874,131.884,131.806,131.821,10.510.300.000.000.000
07.01.2020 09:10:00.000,131.821,131.886,131.770,131.825,1048.14
07.01.2020 09:15:00.000,131.823,131.893,131.788,131.891,695.62
07.01.2020 09:20:00.000,131.891,131.970,131.824,131.836,1584.7
07.01.2020 09:25:00.000,131.836,131.909,131.836,131.903,785.32
07.01.2020 09:30:00.000,131.902,131.931,131.855,131.872,953.63
07.01.2020 09:35:00.000,131.872,131.881,131.819,131.828,1075.25
07.01.2020 09:40:00.000,131.829,131.885,131.818,131.866,7.754.799.999.999.990
07.01.2020 09:45:00.000,131.866,131.866,131.791,131.806,927.75
07.01.2020 09:50:00.000,131.808,131.817,131.707,131.747,868.72
07.01.2020 09:55:00.000,131.747,131.760,131.672,131.728,693.88
07.01.2020 10:00:00.000,131.727,131.734,131.663,131.678,971.38
07.01.2020 10:05:00.000,131.680,131.695,131.580,131.641,10.881.699.999.999.900
07.01.2020 10:10:00.000,131.642,131.659,131.568,131.623,9.206.899.999.999.990
07.01.2020 10:15:00.000,131.625,131.674,131.567,131.574,1322.71
07.01.2020 10:20:00.000,131.575,131.653,131.570,131.583,1002.87
07.01.2020 10:25:00.000,131.584,131.602,131.497,131.511,1574.35
07.01.2020 10:30:00.000,131.509,131.555,131.477,131.489,1917.86
07.01.2020 10:35:00.000,131.489,131.572,131.481,131.561,1321.78
07.01.2020 10:40:00.000,131.560,131.560,131.456,131.472,8.429.999.999.999.990
07.01.2020 10:45:00.000,131.472,131.503,131.452,131.471,8.511.400.000.000.000
07.01.2020 10:50:00.000,131.472,131.546,131.471,131.520,652.05
07.01.2020 10:55:00.000,131.520,131.604,131.514,131.602,1098.13
07.01.2020 11:00:00.000,131.602,131.637,131.576,131.603,8.703.900.000.000.000
07.01.2020 11:05:00.000,131.603,131.607,131.540,131.551,965
07.01.2020 11:10:00.000,131.551,131.611,131.537,131.602,939.89
07.01.2020 11:15:00.000,131.602,131.602,131.554,131.567,622
07.01.2020 11:20:00.000,131.567,131.582,131.539,131.565,568.28
07.01.2020 11:25:00.000,131.564,131.643,131.563,131.578,990.1
07.01.2020 11:30:00.000,131.577,131.586,131.509,131.542,777.73
07.01.2020 11:35:00.000,131.542,131.563,131.470,131.473,7.419.400.000.000.000
07.01.2020 11:40:00.000,131.473,131.530,131.450,131.516,618.69
07.01.2020 11:45:00.000,131.516,131.545,131.512,131.529,7.629.799.999.999.990
07.01.2020 11:50:00.000,131.529,131.565,131.505,131.512,762.07
07.01.2020 11:55:00.000,131.511,131.512,131.466,131.467,685.18
07.01.2020 12:00:00.000,131.472,131.478,131.415,131.417,537.37
07.01.2020 12:05:00.000,131.416,131.418,131.222,131.314,2056.62
07.01.2020 12:10:00.000,131.314,131.397,131.312,131.352,984.85
07.01.2020 12:15:00.000,131.353,131.353,131.283,131.302,851.44
07.01.2020 12:20:00.000,131.301,131.308,131.222,131.239,8.914.099.999.999.990
07.01.2020 12:25:00.000,131.241,131.260,131.097,131.179,15.878.899.999.999.900
07.01.2020 12:30:00.000,131.184,131.238,131.171,131.192,1177.96
07.01.2020 12:35:00.000,131.193,131.243,131.188,131.195,1039.42
07.01.2020 12:40:00.000,131.196,131.239,131.159,131.233,918.63
07.01.2020 12:45:00.000,131.232,131.276,131.231,131.257,958.27
07.01.2020 12:50:00.000,131.257,131.282,131.233,131.237,6.796.800.000.000.000
07.01.2020 12:55:00.000,131.237,131.256,131.183,131.205,12.946.200.000.000.000
07.01.2020 13:00:00.000,131.203,131.215,131.138,131.139,11.503.899.999.999.900
07.01.2020 13:05:00.000,131.139,131.139,131.020,131.058,16.016.699.999.999.900
07.01.2020 13:10:00.000,131.060,131.163,131.043,131.146,1313.48
07.01.2020 13:15:00.000,131.147,131.167,131.107,131.160,997.05
07.01.2020 13:20:00.000,131.160,131.223,131.160,131.171,1051.06
07.01.2020 13:25:00.000,131.172,131.180,131.145,131.152,614.92
07.01.2020 13:30:00.000,131.151,131.175,131.105,131.174,936.19
07.01.2020 13:35:00.000,131.175,131.206,131.157,131.203,9.220.699.999.999.990
07.01.2020 13:40:00.000,131.203,131.215,131.168,131.176,9.294.200.000.000.000
07.01.2020 13:45:00.000,131.175,131.233,131.172,131.204,5.509.100.000.000.000
07.01.2020 13:50:00.000,131.201,131.226,131.155,131.167,1031.79
07.01.2020 13:55:00.000,131.166,131.190,131.124,131.179,1004.21
07.01.2020 14:00:00.000,131.179,131.205,131.157,131.168,960.84
07.01.2020 14:05:00.000,131.168,131.198,131.159,131.188,5.712.299.999.999.990
07.01.2020 14:10:00.000,131.186,131.238,131.169,131.236,546.67
07.01.2020 14:15:00.000,131.236,131.299,131.212,131.295,833.34
07.01.2020 14:20:00.000,131.294,131.357,131.294,131.302,1052.01
07.01.2020 14:25:00.000,131.304,131.342,131.265,131.279,1090.27
07.01.2020 14:30:00.000,131.279,131.291,131.234,131.273,854.08
07.01.2020 14:35:00.000,131.268,131.271,131.223,131.231,1064.42
07.01.2020 14:40:00.000,131.234,131.241,131.195,131.203,830.33
07.01.2020 14:45:00.000,131.204,131.204,131.105,131.117,1113.74
07.01.2020 14:50:00.000,131.120,131.126,131.053,131.094,8.273.699.999.999.990
07.01.2020 14:55:00.000,131.094,131.148,131.049,131.055,1042.89
07.01.2020 15:00:00.000,131.055,131.077,130.948,131.076,17.416.399.999.999.900
07.01.2020 15:05:00.000,131.078,131.139,131.075,131.091,9.792.299.999.999.990
07.01.2020 15:10:00.000,131.091,131.179,131.091,131.167,923.78
07.01.2020 15:15:00.000,131.167,131.176,131.064,131.089,912.28
07.01.2020 15:20:00.000,131.089,131.116,131.055,131.079,9.716.899.999.999.990
07.01.2020 15:25:00.000,131.079,131.167,131.079,131.164,738.41
07.01.2020 15:30:00.000,131.164,131.244,131.120,131.179,12.509.699.999.999.900
07.01.2020 15:35:00.000,131.177,131.218,131.159,131.183,7.181.600.000.000.000
07.01.2020 15:40:00.000,131.183,131.184,131.106,131.133,8.418.999.999.999.990
07.01.2020 15:45:00.000,131.133,131.139,131.074,131.095,878.78
07.01.2020 15:50:00.000,131.095,131.163,131.065,131.116,11.212.900.000.000.000
07.01.2020 15:55:00.000,131.117,131.236,131.092,131.211,1175.87
07.01.2020 16:00:00.000,131.211,131.211,131.154,131.175,9.238.299.999.999.990
07.01.2020 16:05:00.000,131.175,131.182,131.133,131.144,545.01
07.01.2020 16:10:00.000,131.142,131.142,131.060,131.108,592.51
07.01.2020 16:15:00.000,131.109,131.145,131.096,131.098,46.286.999.999.999.900
07.01.2020 16:20:00.000,131.097,131.129,131.077,131.119,497.42
07.01.2020 16:25:00.000,131.119,131.169,131.119,131.167,449.96
07.01.2020 16:30:00.000,131.167,131.189,131.155,131.165,861.93
07.01.2020 16:35:00.000,131.164,131.187,131.142,131.159,566.25
07.01.2020 16:40:00.000,131.160,131.235,131.160,131.234,7.170.500.000.000.000
07.01.2020 16:45:00.000,131.234,131.256,131.209,131.250,770.43
07.01.2020 16:50:00.000,131.252,131.270,131.225,131.240,668.21
07.01.2020 16:55:00.000,131.240,131.324,131.238,131.257,8.933.500.000.000.000
07.01.2020 17:00:00.000,131.255,131.255,131.219,131.226,7.561.700.000.000.000
07.01.2020 17:05:00.000,131.226,131.275,131.226,131.257,50.742.999.999.999.900
07.01.2020 17:10:00.000,131.259,131.264,131.233,131.255,453.63
07.01.2020 17:15:00.000,131.255,131.391,131.247,131.323,7.293.199.999.999.990
07.01.2020 17:20:00.000,131.323,131.334,131.282,131.314,8.195.899.999.999.990
07.01.2020 17:25:00.000,131.312,131.337,131.294,131.304,45.737.000.000.000.000
07.01.2020 17:30:00.000,131.304,131.325,131.273,131.275,722.51
07.01.2020 17:35:00.000,131.273,131.296,131.242,131.282,9.168.900.000.000.000
07.01.2020 17:40:00.000,131.283,131.316,131.271,131.304,592.53
07.01.2020 17:45:00.000,131.306,131.335,131.296,131.331,543.92
07.01.2020 17:50:00.000,131.331,131.332,131.304,131.318,3.725.999.999.999.990
07.01.2020 17:55:00.000,131.318,131.322,131.272,131.273,552.59
07.01.2020 18:00:00.000,131.273,131.308,131.272,131.295,7.041.099.999.999.990
07.01.2020 18:05:00.000,131.294,131.323,131.294,131.305,711.74
07.01.2020 18:10:00.000,131.304,131.326,131.300,131.314,7.121.099.999.999.990
07.01.2020 18:15:00.000,131.315,131.337,131.311,131.333,750.26
07.01.2020 18:20:00.000,131.333,131.358,131.333,131.353,498.56
07.01.2020 18:25:00.000,131.353,131.371,131.331,131.334,39.334.000.000.000.000
07.01.2020 18:30:00.000,131.338,131.343,131.324,131.332,22.773.999.999.999.900
07.01.2020 18:35:00.000,131.330,131.343,131.322,131.322,184.17
07.01.2020 18:40:00.000,131.323,131.326,131.312,131.319,22.535.000.000.000.000
07.01.2020 18:45:00.000,131.318,131.329,131.315,131.326,16.890.999.999.999.900
07.01.2020 18:50:00.000,131.326,131.331,131.311,131.317,242.26
07.01.2020 18:55:00.000,131.314,131.321,131.248,131.249,524.72
07.01.2020 19:00:00.000,131.250,131.269,131.221,131.225,775.41
07.01.2020 19:05:00.000,131.224,131.234,131.213,131.228,741.12
07.01.2020 19:10:00.000,131.228,131.232,131.196,131.212,9.722.600.000.000.000
07.01.2020 19:15:00.000,131.212,131.218,131.204,131.209,634.47
07.01.2020 19:20:00.000,131.209,131.232,131.205,131.213,47.009.000.000.000.000
07.01.2020 19:25:00.000,131.213,131.227,131.194,131.213,587.78
07.01.2020 19:30:00.000,131.214,131.222,131.192,131.202,539.57
07.01.2020 19:35:00.000,131.203,131.209,131.191,131.192,881.59
07.01.2020 19:40:00.000,131.192,131.211,131.191,131.205,491.36
07.01.2020 19:45:00.000,131.206,131.231,131.206,131.218,636.67
07.01.2020 19:50:00.000,131.219,131.221,131.205,131.210,39.345.000.000.000.000
07.01.2020 19:55:00.000,131.213,131.220,131.180,131.202,8.971.500.000.000.000
07.01.2020 20:00:00.000,131.202,131.221,131.191,131.213,687.51
07.01.2020 20:05:00.000,131.213,131.229,131.210,131.224,5.349.200.000.000.000
07.01.2020 20:10:00.000,131.224,131.229,131.189,131.195,546
07.01.2020 20:15:00.000,131.196,131.221,131.196,131.208,374.05
07.01.2020 20:20:00.000,131.208,131.220,131.205,131.211,146.51
07.01.2020 20:25:00.000,131.210,131.214,131.193,131.209,306.4
07.01.2020 20:30:00.000,131.208,131.214,131.195,131.212,276.22
07.01.2020 20:35:00.000,131.212,131.217,131.201,131.215,179.86
07.01.2020 20:40:00.000,131.214,131.216,131.191,131.210,268.27
07.01.2020 20:45:00.000,131.211,131.216,131.206,131.208,14.316.000.000.000.000
07.01.2020 20:50:00.000,131.207,131.222,131.198,131.217,453.37
07.01.2020 20:55:00.000,131.221,131.221,131.163,131.177,436.91
07.01.2020 21:00:00.000,131.179,131.189,131.134,131.161,17.867.000.000.000.000
07.01.2020 21:05:00.000,131.162,131.187,131.155,131.170,160.18
07.01.2020 21:10:00.000,131.169,131.184,131.167,131.173,182.87
07.01.2020 21:15:00.000,131.173,131.180,131.158,131.179,209.1
07.01.2020 21:20:00.000,131.179,131.179,131.157,131.159,134.71
07.01.2020 21:25:00.000,131.157,131.184,131.157,131.183,202.62
07.01.2020 21:30:00.000,131.183,131.191,131.150,131.164,191.87
07.01.2020 21:35:00.000,131.164,131.180,131.156,131.157,20.660.000.000.000.000
07.01.2020 21:40:00.000,131.158,131.203,131.150,131.192,27.634.999.999.999.900
07.01.2020 21:45:00.000,131.192,131.194,131.170,131.178,153.35
07.01.2020 21:50:00.000,131.178,131.186,131.170,131.184,21.000.000.000.000.000
07.01.2020 21:55:00.000,131.184,131.213,131.166,131.189,206.08
07.01.2020 22:00:00.000,131.143,131.264,131.143,131.245,22.01
07.01.2020 22:05:00.000,131.245,131.245,131.132,131.206,41.71
07.01.2020 22:10:00.000,131.192,131.203,131.133,131.156,59.080.000.000.000.000
07.01.2020 22:15:00.000,131.155,131.175,131.153,131.163,158.44
07.01.2020 22:20:00.000,131.162,131.180,131.118,131.143,40.190.999.999.999.900
07.01.2020 22:25:00.000,131.143,131.148,131.135,131.141,237.28
07.01.2020 22:30:00.000,131.144,131.158,131.141,131.155,170.09
07.01.2020 22:35:00.000,131.155,131.155,131.107,131.155,145.88
07.01.2020 22:40:00.000,131.155,131.155,131.057,131.057,130.34
07.01.2020 22:45:00.000,131.057,131.124,131.053,131.122,185.2
07.01.2020 22:50:00.000,131.120,131.162,131.098,131.142,120.11
07.01.2020 22:55:00.000,131.142,131.184,131.126,131.134,129.83
07.01.2020 23:00:00.000,131.131,131.191,131.131,131.173,440.56
07.01.2020 23:05:00.000,131.172,131.176,131.147,131.148,136.03
07.01.2020 23:10:00.000,131.144,131.152,131.121,131.130,16.107.999.999.999.900
07.01.2020 23:15:00.000,131.132,131.132,131.091,131.095,30.766.999.999.999.900
07.01.2020 23:20:00.000,131.097,131.148,131.047,131.142,5.599.200.000.000.000
07.01.2020 23:25:00.000,131.146,131.176,131.144,131.176,27.553.999.999.999.900
07.01.2020 23:30:00.000,131.176,131.176,131.129,131.134,331.32
07.01.2020 23:35:00.000,131.134,131.137,131.116,131.135,258.93
07.01.2020 23:40:00.000,131.135,131.150,131.118,131.120,28.428.000.000.000.000
07.01.2020 23:45:00.000,131.122,131.126,131.058,131.116,42.487.999.999.999.900
07.01.2020 23:50:00.000,131.115,131.169,131.073,131.101,364.47
07.01.2020 23:55:00.000,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.001,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.002,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.003,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.004,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.005,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.006,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.007,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.008,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.009,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.010,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.011,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.012,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.013,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.014,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.015,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.016,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.017,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.018,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.019,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.020,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.021,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.022,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.023,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.024,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.025,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.026,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.027,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.028,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.029,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.030,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.031,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.032,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.033,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.034,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.035,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.036,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.037,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.038,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.039,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.040,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.041,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.042,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.043,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.044,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.045,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.046,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.047,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.048,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.049,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.050,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.051,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.052,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.053,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.054,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.055,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.056,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.057,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.058,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.059,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.060,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.061,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.062,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.063,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.064,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.065,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.066,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.067,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.068,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.069,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.070,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.071,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.072,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.073,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.074,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.075,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.076,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.077,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.078,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.079,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.080,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.081,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.082,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.083,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.084,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.085,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.086,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.087,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.088,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.089,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.090,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.091,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.092,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.093,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.094,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.095,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.096,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.097,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.098,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.099,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.100,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.101,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.102,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.103,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.104,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.105,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.106,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.107,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.108,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.109,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.110,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.111,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.112,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.113,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.114,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.115,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.116,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.117,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.118,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.119,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.120,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.121,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.122,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.123,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.124,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.125,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.126,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.127,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.128,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.129,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.130,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.131,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.132,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.133,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.134,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.135,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.136,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.137,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.138,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.139,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.140,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.141,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.142,131.101,131.141,131.088,131.134,40.658.000.000.000.000
07.01.2020 23:55:00.143,131.101,131.141,131.088,131.134,40.658.000.000.000.000
