Local time,Open,High,Low,Close,Volume
03.01.2019 19:00:00.000 GMT+0700,107.550,107.713,107.523,107.662,6643.0098
03.01.2019 20:00:00.000 GMT+0700,107.660,107.999,107.594,107.747,18329.6309
03.01.2019 21:00:00.000 GMT+0700,107.746,107.966,107.702,107.746,18388.1504
03.01.2019 22:00:00.000 GMT+0700,107.746,107.942,107.104,107.541,31502.0801
03.01.2019 23:00:00.000 GMT+0700,107.546,108.304,107.495,108.095,24484.3301
04.01.2019 00:00:00.000 GMT+0700,108.091,108.109,107.825,108.024,19822.0996
04.01.2019 01:00:00.000 GMT+0700,108.024,108.028,107.742,107.839,16564.9609
04.01.2019 02:00:00.000 GMT+0700,107.838,107.891,107.724,107.733,11405.7598
04.01.2019 03:00:00.000 GMT+0700,107.733,107.776,107.393,107.522,15612.0596
04.01.2019 04:00:00.000 GMT+0700,107.521,107.673,107.465,107.646,4189.9199
04.01.2019 05:00:00.000 GMT+0700,107.646,107.706,107.631,107.673,7049.3901
04.01.2019 06:00:00.000 GMT+0700,107.672,107.969,107.641,107.849,11093.5098
04.01.2019 07:00:00.000 GMT+0700,107.848,107.934,107.514,107.518,17903.7793
04.01.2019 08:00:00.000 GMT+0700,107.518,107.949,107.512,107.840,17242.6191
04.01.2019 09:00:00.000 GMT+0700,107.839,108.194,107.805,108.112,13118.4902
04.01.2019 10:00:00.000 GMT+0700,108.111,108.445,108.110,108.329,11294.1396
04.01.2019 11:00:00.000 GMT+0700,108.328,108.433,108.311,108.334,6956.8198
04.01.2019 12:00:00.000 GMT+0700,108.335,108.376,108.210,108.252,5819.5298
04.01.2019 13:00:00.000 GMT+0700,108.253,108.282,108.063,108.186,6229.8101
04.01.2019 14:00:00.000 GMT+0700,108.185,108.231,107.821,107.851,13828.3799
04.01.2019 15:00:00.000 GMT+0700,107.848,108.043,107.825,108.036,16449.6191
04.01.2019 16:00:00.000 GMT+0700,108.035,108.039,107.865,108.031,12120.0195
04.01.2019 17:00:00.000 GMT+0700,108.032,108.062,107.928,107.965,9221.6699
04.01.2019 18:00:00.000 GMT+0700,107.965,108.017,107.943,107.988,8622.9502
04.01.2019 19:00:00.000 GMT+0700,107.988,108.058,107.960,108.003,8047.6201
04.01.2019 20:00:00.000 GMT+0700,108.003,108.452,107.998,108.300,19905.0098
04.01.2019 21:00:00.000 GMT+0700,108.300,108.589,108.276,108.473,23617.3809
04.01.2019 22:00:00.000 GMT+0700,108.474,108.481,108.104,108.110,29973.5293
04.01.2019 23:00:00.000 GMT+0700,108.109,108.349,108.064,108.288,19452
05.01.2019 00:00:00.000 GMT+0700,108.289,108.572,108.282,108.449,12732.5195
05.01.2019 01:00:00.000 GMT+0700,108.449,108.586,108.352,108.433,11255.8496
05.01.2019 02:00:00.000 GMT+0700,108.435,108.557,108.418,108.514,12010.7197
05.01.2019 03:00:00.000 GMT+0700,108.514,108.522,108.428,108.460,8344.21
05.01.2019 04:00:00.000 GMT+0700,108.459,108.554,108.433,108.518,2220.5
07.01.2019 05:00:00.000 GMT+0700,108.503,108.559,108.425,108.472,2991.04
07.01.2019 06:00:00.000 GMT+0700,108.472,108.622,108.352,108.550,7227.8701
07.01.2019 07:00:00.000 GMT+0700,108.550,108.604,108.457,108.474,12567.3096
07.01.2019 08:00:00.000 GMT+0700,108.475,108.539,108.321,108.369,10983.9102
07.01.2019 09:00:00.000 GMT+0700,108.371,108.391,108.234,108.234,7877.2598
07.01.2019 10:00:00.000 GMT+0700,108.234,108.269,108.068,108.137,8232.5
07.01.2019 11:00:00.000 GMT+0700,108.135,108.303,108.019,108.301,8495.29
07.01.2019 12:00:00.000 GMT+0700,108.301,108.313,108.147,108.191,5699.1401
07.01.2019 13:00:00.000 GMT+0700,108.193,108.260,108.161,108.210,4377.73
07.01.2019 14:00:00.000 GMT+0700,108.211,108.273,108.091,108.187,13292.9297
07.01.2019 15:00:00.000 GMT+0700,108.187,108.262,108.067,108.195,9238.5801
07.01.2019 16:00:00.000 GMT+0700,108.195,108.228,108.120,108.196,7947.5298
07.01.2019 17:00:00.000 GMT+0700,108.196,108.363,108.146,108.350,7844.6899
07.01.2019 18:00:00.000 GMT+0700,108.353,108.404,108.321,108.356,5794.1802
07.01.2019 19:00:00.000 GMT+0700,108.355,108.355,108.228,108.260,6612.9102
07.01.2019 20:00:00.000 GMT+0700,108.258,108.407,108.211,108.354,10335.6201
07.01.2019 21:00:00.000 GMT+0700,108.354,108.374,108.215,108.314,16550.7891
07.01.2019 22:00:00.000 GMT+0700,108.314,108.544,108.208,108.435,23396.4199
07.01.2019 23:00:00.000 GMT+0700,108.435,108.636,108.423,108.622,13467.5801
08.01.2019 00:00:00.000 GMT+0700,108.622,108.647,108.559,108.604,10580.25
08.01.2019 01:00:00.000 GMT+0700,108.606,108.676,108.515,108.568,10305.7002
08.01.2019 02:00:00.000 GMT+0700,108.568,108.632,108.539,108.596,9060.5498
08.01.2019 03:00:00.000 GMT+0700,108.595,108.747,108.591,108.706,6200.3701
08.01.2019 04:00:00.000 GMT+0700,108.707,108.742,108.663,108.705,2615.22
08.01.2019 05:00:00.000 GMT+0700,108.702,108.707,108.628,108.654,3494.4199
08.01.2019 06:00:00.000 GMT+0700,108.656,108.673,108.594,108.626,3661.78
08.01.2019 07:00:00.000 GMT+0700,108.627,108.773,108.612,108.735,8958.7998
08.01.2019 08:00:00.000 GMT+0700,108.735,108.749,108.512,108.560,11674.54
08.01.2019 09:00:00.000 GMT+0700,108.559,108.750,108.527,108.712,9227.1602
08.01.2019 10:00:00.000 GMT+0700,108.713,108.917,108.617,108.878,7810.2998
08.01.2019 11:00:00.000 GMT+0700,108.878,108.997,108.876,108.987,7157.2202
08.01.2019 12:00:00.000 GMT+0700,108.987,108.996,108.780,108.785,7517.8198
08.01.2019 13:00:00.000 GMT+0700,108.784,108.889,108.736,108.883,5566.1499
08.01.2019 14:00:00.000 GMT+0700,108.882,109.087,108.826,108.981,12419.2402
08.01.2019 15:00:00.000 GMT+0700,108.979,109.018,108.880,108.911,10538.8896
08.01.2019 16:00:00.000 GMT+0700,108.912,108.946,108.805,108.872,8428.79
08.01.2019 17:00:00.000 GMT+0700,108.875,108.902,108.674,108.719,8431.5703
08.01.2019 18:00:00.000 GMT+0700,108.718,108.790,108.686,108.726,7058.02
08.01.2019 19:00:00.000 GMT+0700,108.726,108.767,108.601,108.765,7627.52
08.01.2019 20:00:00.000 GMT+0700,108.765,108.880,108.704,108.872,13465.0898
08.01.2019 21:00:00.000 GMT+0700,108.873,108.960,108.815,108.858,14889.9102
08.01.2019 22:00:00.000 GMT+0700,108.860,108.894,108.596,108.617,16892.7402
08.01.2019 23:00:00.000 GMT+0700,108.618,108.670,108.441,108.582,15846.4805
09.01.2019 00:00:00.000 GMT+0700,108.581,108.645,108.497,108.589,9709.7998
09.01.2019 01:00:00.000 GMT+0700,108.588,108.676,108.561,108.643,9489.2002
09.01.2019 02:00:00.000 GMT+0700,108.643,108.683,108.621,108.649,7437.7202
09.01.2019 03:00:00.000 GMT+0700,108.648,108.799,108.622,108.763,5733.0098
09.01.2019 04:00:00.000 GMT+0700,108.761,108.833,108.714,108.723,2870.21
09.01.2019 05:00:00.000 GMT+0700,108.727,108.858,108.689,108.785,6994.79
09.01.2019 06:00:00.000 GMT+0700,108.784,108.830,108.749,108.751,3314.3201
09.01.2019 07:00:00.000 GMT+0700,108.752,108.846,108.692,108.711,10399.1904
09.01.2019 08:00:00.000 GMT+0700,108.711,108.801,108.681,108.790,9393.71
09.01.2019 09:00:00.000 GMT+0700,108.790,109.001,108.776,108.907,10375.1602
09.01.2019 10:00:00.000 GMT+0700,108.907,108.946,108.831,108.898,5594.96
09.01.2019 11:00:00.000 GMT+0700,108.900,108.944,108.835,108.864,5212.27
09.01.2019 12:00:00.000 GMT+0700,108.867,108.923,108.819,108.854,5396.73
09.01.2019 13:00:00.000 GMT+0700,108.853,108.892,108.815,108.834,4711.27
09.01.2019 14:00:00.000 GMT+0700,108.834,108.990,108.816,108.914,8738.9297
09.01.2019 15:00:00.000 GMT+0700,108.914,108.930,108.790,108.871,9164.1104
09.01.2019 16:00:00.000 GMT+0700,108.874,108.965,108.869,108.906,6648.4199
09.01.2019 17:00:00.000 GMT+0700,108.907,108.942,108.877,108.886,6306.52
09.01.2019 18:00:00.000 GMT+0700,108.887,108.926,108.841,108.912,6602.6201
09.01.2019 19:00:00.000 GMT+0700,108.911,108.941,108.865,108.882,7713.0601
09.01.2019 20:00:00.000 GMT+0700,108.882,108.883,108.724,108.748,9333.4199
09.01.2019 21:00:00.000 GMT+0700,108.748,108.754,108.418,108.446,17351.1191
09.01.2019 22:00:00.000 GMT+0700,108.446,108.515,108.050,108.188,23372.3301
09.01.2019 23:00:00.000 GMT+0700,108.187,108.417,108.174,108.391,14466.8896
10.01.2019 00:00:00.000 GMT+0700,108.392,108.399,108.268,108.316,7905.7598
10.01.2019 01:00:00.000 GMT+0700,108.317,108.327,108.213,108.266,7428.2798
10.01.2019 02:00:00.000 GMT+0700,108.266,108.365,108.031,108.278,20557.0605
10.01.2019 03:00:00.000 GMT+0700,108.278,108.315,107.971,108.005,11870.7695
10.01.2019 04:00:00.000 GMT+0700,108.003,108.168,108.001,108.158,3124.6399
10.01.2019 05:00:00.000 GMT+0700,108.158,108.168,108.100,108.156,4568.0498
10.01.2019 06:00:00.000 GMT+0700,108.155,108.231,108.150,108.185,5898.3198
10.01.2019 07:00:00.000 GMT+0700,108.184,108.257,107.984,108.014,14876.8896
10.01.2019 08:00:00.000 GMT+0700,108.013,108.023,107.843,107.972,19798.4707
10.01.2019 09:00:00.000 GMT+0700,107.971,108.000,107.869,107.976,10359.2803
10.01.2019 10:00:00.000 GMT+0700,107.975,107.993,107.859,107.874,8777.6201
10.01.2019 11:00:00.000 GMT+0700,107.873,107.981,107.819,107.975,5907.3398
10.01.2019 12:00:00.000 GMT+0700,107.975,107.984,107.875,107.909,5534.6299
10.01.2019 13:00:00.000 GMT+0700,107.909,107.952,107.769,107.823,6359.02
10.01.2019 14:00:00.000 GMT+0700,107.825,107.936,107.821,107.921,9932.25
10.01.2019 15:00:00.000 GMT+0700,107.921,108.051,107.823,108.042,10376.0098
10.01.2019 16:00:00.000 GMT+0700,108.045,108.148,108.035,108.093,10247.9697
10.01.2019 17:00:00.000 GMT+0700,108.093,108.227,108.093,108.131,7115.2402
10.01.2019 18:00:00.000 GMT+0700,108.132,108.132,107.963,108.030,6793.6201
10.01.2019 19:00:00.000 GMT+0700,108.033,108.121,108.031,108.082,7703.46
10.01.2019 20:00:00.000 GMT+0700,108.082,108.198,108.053,108.191,9124.96
10.01.2019 21:00:00.000 GMT+0700,108.191,108.222,107.919,108.007,15567.7695
10.01.2019 22:00:00.000 GMT+0700,108.005,108.225,107.989,108.202,16886.9199
10.01.2019 23:00:00.000 GMT+0700,108.201,108.340,108.191,108.291,13498.5703
11.01.2019 00:00:00.000 GMT+0700,108.290,108.434,108.227,108.392,11881.0898
11.01.2019 01:00:00.000 GMT+0700,108.392,108.443,108.203,108.343,15586.3896
11.01.2019 02:00:00.000 GMT+0700,108.341,108.459,108.341,108.417,10579.96
11.01.2019 03:00:00.000 GMT+0700,108.416,108.493,108.404,108.481,6138.1401
11.01.2019 04:00:00.000 GMT+0700,108.480,108.518,108.423,108.425,2723.29
11.01.2019 05:00:00.000 GMT+0700,108.425,108.440,108.366,108.435,5645.3301
11.01.2019 06:00:00.000 GMT+0700,108.433,108.456,108.282,108.282,5628.3101
11.01.2019 07:00:00.000 GMT+0700,108.284,108.473,108.272,108.405,10954.8701
11.01.2019 08:00:00.000 GMT+0700,108.403,108.424,108.318,108.390,10362.0498
11.01.2019 09:00:00.000 GMT+0700,108.394,108.401,108.250,108.308,7823.46
11.01.2019 10:00:00.000 GMT+0700,108.308,108.354,108.280,108.296,5116.7202
11.01.2019 11:00:00.000 GMT+0700,108.297,108.333,108.230,108.317,4548.6201
11.01.2019 12:00:00.000 GMT+0700,108.316,108.347,108.265,108.298,5511.6201
11.01.2019 13:00:00.000 GMT+0700,108.298,108.408,108.267,108.374,5196.25
11.01.2019 14:00:00.000 GMT+0700,108.374,108.432,108.325,108.329,6846.9399
11.01.2019 15:00:00.000 GMT+0700,108.331,108.337,108.232,108.290,9234.8701
11.01.2019 16:00:00.000 GMT+0700,108.290,108.353,108.262,108.334,6278.0801
11.01.2019 17:00:00.000 GMT+0700,108.334,108.353,108.248,108.279,8097.6099
11.01.2019 18:00:00.000 GMT+0700,108.282,108.335,108.244,108.310,7700.5698
11.01.2019 19:00:00.000 GMT+0700,108.308,108.357,108.253,108.326,6902.0898
11.01.2019 20:00:00.000 GMT+0700,108.327,108.363,108.145,108.203,10808.9502
11.01.2019 21:00:00.000 GMT+0700,108.201,108.597,108.188,108.442,21492.75
11.01.2019 22:00:00.000 GMT+0700,108.442,108.501,108.321,108.405,13664.3701
11.01.2019 23:00:00.000 GMT+0700,108.405,108.444,108.303,108.350,10984.0098
12.01.2019 00:00:00.000 GMT+0700,108.350,108.423,108.333,108.406,6315.5801
12.01.2019 01:00:00.000 GMT+0700,108.405,108.493,108.376,108.472,4545.3999
12.01.2019 02:00:00.000 GMT+0700,108.471,108.505,108.445,108.493,3787
12.01.2019 03:00:00.000 GMT+0700,108.492,108.547,108.490,108.547,4178.5801
12.01.2019 04:00:00.000 GMT+0700,108.547,108.572,108.498,108.528,2403.8899
14.01.2019 05:00:00.000 GMT+0700,108.499,108.555,108.499,108.502,1753.95
14.01.2019 06:00:00.000 GMT+0700,108.503,108.507,108.395,108.451,4571.8599
14.01.2019 07:00:00.000 GMT+0700,108.451,108.481,108.424,108.439,3269.27
14.01.2019 08:00:00.000 GMT+0700,108.439,108.445,108.167,108.204,6924.1699
14.01.2019 09:00:00.000 GMT+0700,108.205,108.260,108.168,108.229,4519.6802
14.01.2019 10:00:00.000 GMT+0700,108.229,108.234,108.060,108.152,5437.27
14.01.2019 11:00:00.000 GMT+0700,108.152,108.155,108.102,108.115,2106.1799
14.01.2019 12:00:00.000 GMT+0700,108.114,108.128,108.081,108.107,2948.8999
14.01.2019 13:00:00.000 GMT+0700,108.108,108.143,108.043,108.131,4431.98
14.01.2019 14:00:00.000 GMT+0700,108.132,108.182,108.054,108.091,7491.96
14.01.2019 15:00:00.000 GMT+0700,108.092,108.222,108.087,108.197,6382.4199
14.01.2019 16:00:00.000 GMT+0700,108.198,108.198,108.101,108.145,6392.6802
14.01.2019 17:00:00.000 GMT+0700,108.144,108.163,108.072,108.155,7464.1001
14.01.2019 18:00:00.000 GMT+0700,108.155,108.156,107.986,108.093,8896.5098
14.01.2019 19:00:00.000 GMT+0700,108.095,108.158,108.042,108.099,8078.6602
14.01.2019 20:00:00.000 GMT+0700,108.100,108.239,108.048,108.195,8208.5195
14.01.2019 21:00:00.000 GMT+0700,108.195,108.223,108.075,108.171,12231.0098
14.01.2019 22:00:00.000 GMT+0700,108.173,108.355,108.172,108.321,13259.8096
14.01.2019 23:00:00.000 GMT+0700,108.321,108.352,108.209,108.221,10028.7402
15.01.2019 00:00:00.000 GMT+0700,108.219,108.244,108.157,108.185,5342.5098
15.01.2019 01:00:00.000 GMT+0700,108.184,108.260,108.170,108.214,3904.74
15.01.2019 02:00:00.000 GMT+0700,108.214,108.241,108.159,108.201,5294.04
15.01.2019 03:00:00.000 GMT+0700,108.201,108.241,108.177,108.200,3103.6799
15.01.2019 04:00:00.000 GMT+0700,108.201,108.203,108.149,108.157,1798.4
15.01.2019 05:00:00.000 GMT+0700,108.154,108.171,108.134,108.155,8676.96
15.01.2019 06:00:00.000 GMT+0700,108.157,108.257,108.134,108.237,4282.4902
15.01.2019 07:00:00.000 GMT+0700,108.236,108.391,108.196,108.331,10968.3096
15.01.2019 08:00:00.000 GMT+0700,108.332,108.469,108.323,108.409,10293.6504
15.01.2019 09:00:00.000 GMT+0700,108.409,108.470,108.398,108.463,7606.75
15.01.2019 10:00:00.000 GMT+0700,108.463,108.558,108.461,108.553,6871.8501
15.01.2019 11:00:00.000 GMT+0700,108.553,108.576,108.513,108.556,4288.5098
15.01.2019 12:00:00.000 GMT+0700,108.557,108.753,108.545,108.714,7078.8198
15.01.2019 13:00:00.000 GMT+0700,108.715,108.737,108.623,108.653,4970.5
15.01.2019 14:00:00.000 GMT+0700,108.654,108.702,108.598,108.650,6239.4302
15.01.2019 15:00:00.000 GMT+0700,108.649,108.697,108.574,108.583,9709.96
15.01.2019 16:00:00.000 GMT+0700,108.581,108.630,108.515,108.564,9002.6602
15.01.2019 17:00:00.000 GMT+0700,108.563,108.651,108.478,108.502,8937.7695
15.01.2019 18:00:00.000 GMT+0700,108.502,108.546,108.343,108.379,8371.71
15.01.2019 19:00:00.000 GMT+0700,108.378,108.507,108.335,108.506,11841.4404
15.01.2019 20:00:00.000 GMT+0700,108.506,108.584,108.329,108.360,13837.1699
15.01.2019 21:00:00.000 GMT+0700,108.359,108.525,108.351,108.483,13206.2695
15.01.2019 22:00:00.000 GMT+0700,108.482,108.590,108.401,108.511,17938.3105
15.01.2019 23:00:00.000 GMT+0700,108.512,108.714,108.498,108.713,14152.8701
16.01.2019 00:00:00.000 GMT+0700,108.714,108.765,108.598,108.620,9564.8896
16.01.2019 01:00:00.000 GMT+0700,108.621,108.677,108.546,108.566,7307.2598
16.01.2019 02:00:00.000 GMT+0700,108.564,108.612,108.370,108.570,14538.1299
16.01.2019 03:00:00.000 GMT+0700,108.571,108.677,108.488,108.667,10260.2803
16.01.2019 04:00:00.000 GMT+0700,108.667,108.734,108.641,108.643,3275.3799
16.01.2019 05:00:00.000 GMT+0700,108.632,108.716,108.620,108.632,4165.5601
16.01.2019 06:00:00.000 GMT+0700,108.635,108.702,108.632,108.653,4035.1699
16.01.2019 07:00:00.000 GMT+0700,108.653,108.670,108.445,108.451,11543.75
16.01.2019 08:00:00.000 GMT+0700,108.452,108.474,108.370,108.427,9815.0098
16.01.2019 09:00:00.000 GMT+0700,108.426,108.534,108.386,108.499,6650.5098
16.01.2019 10:00:00.000 GMT+0700,108.498,108.545,108.472,108.503,4262.79
16.01.2019 11:00:00.000 GMT+0700,108.504,108.538,108.466,108.477,4888.8198
16.01.2019 12:00:00.000 GMT+0700,108.477,108.516,108.469,108.477,4684.5698
16.01.2019 13:00:00.000 GMT+0700,108.477,108.512,108.428,108.507,4345.9902
16.01.2019 14:00:00.000 GMT+0700,108.508,108.633,108.484,108.618,5625.96
16.01.2019 15:00:00.000 GMT+0700,108.618,108.640,108.532,108.536,9168.0498
16.01.2019 16:00:00.000 GMT+0700,108.535,108.635,108.530,108.629,5882.2202
16.01.2019 17:00:00.000 GMT+0700,108.629,108.782,108.617,108.776,6238.3701
16.01.2019 18:00:00.000 GMT+0700,108.776,108.882,108.760,108.845,6948.3101
16.01.2019 19:00:00.000 GMT+0700,108.849,108.859,108.761,108.853,6718.52
16.01.2019 20:00:00.000 GMT+0700,108.852,108.854,108.756,108.807,5741.8599
16.01.2019 21:00:00.000 GMT+0700,108.806,108.879,108.765,108.850,10550.1104
16.01.2019 22:00:00.000 GMT+0700,108.851,108.913,108.675,108.856,11638.0195
16.01.2019 23:00:00.000 GMT+0700,108.856,108.915,108.782,108.843,11256.8799
17.01.2019 00:00:00.000 GMT+0700,108.842,108.996,108.796,108.967,8551.8301
17.01.2019 01:00:00.000 GMT+0700,108.967,108.986,108.831,108.859,5393.1299
17.01.2019 02:00:00.000 GMT+0700,108.860,108.972,108.838,108.917,8436.6699
17.01.2019 03:00:00.000 GMT+0700,108.918,109.195,108.903,109.031,11489.0996
17.01.2019 04:00:00.000 GMT+0700,109.030,109.185,109.007,109.087,5474.8999
17.01.2019 05:00:00.000 GMT+0700,109.087,109.119,109.024,109.116,8582
17.01.2019 06:00:00.000 GMT+0700,109.116,109.116,109.003,109.040,5648.7402
17.01.2019 07:00:00.000 GMT+0700,109.041,109.073,108.891,108.909,10088.4102
17.01.2019 08:00:00.000 GMT+0700,108.910,108.949,108.834,108.901,9993.2002
17.01.2019 09:00:00.000 GMT+0700,108.901,109.015,108.860,109.014,7331.98
17.01.2019 10:00:00.000 GMT+0700,109.014,109.025,108.968,108.983,4862.4399
17.01.2019 11:00:00.000 GMT+0700,108.984,109.063,108.981,109.011,5284.5498
17.01.2019 12:00:00.000 GMT+0700,109.011,109.022,108.945,108.946,4072.5801
17.01.2019 13:00:00.000 GMT+0700,108.945,108.946,108.823,108.824,4347.3301
17.01.2019 14:00:00.000 GMT+0700,108.825,108.923,108.737,108.780,10802.2402
17.01.2019 15:00:00.000 GMT+0700,108.782,108.827,108.701,108.815,10900.2002
17.01.2019 16:00:00.000 GMT+0700,108.815,108.848,108.704,108.737,7645.3701
17.01.2019 17:00:00.000 GMT+0700,108.736,108.817,108.736,108.817,7651.7402
17.01.2019 18:00:00.000 GMT+0700,108.817,108.877,108.764,108.877,6753.27
17.01.2019 19:00:00.000 GMT+0700,108.878,108.889,108.721,108.740,7248.6699
17.01.2019 20:00:00.000 GMT+0700,108.740,108.897,108.686,108.847,10563.9697
17.01.2019 21:00:00.000 GMT+0700,108.850,108.976,108.791,108.949,13875.71
17.01.2019 22:00:00.000 GMT+0700,108.949,109.041,108.915,109.009,14958.8203
17.01.2019 23:00:00.000 GMT+0700,109.009,109.102,108.955,109.012,11110.2998
18.01.2019 00:00:00.000 GMT+0700,109.012,109.067,108.967,108.978,6340.0498
18.01.2019 01:00:00.000 GMT+0700,108.977,109.066,108.932,109.013,4981.2798
18.01.2019 02:00:00.000 GMT+0700,109.013,109.398,108.951,109.237,14779.79
18.01.2019 03:00:00.000 GMT+0700,109.238,109.293,109.122,109.235,16414.3594
18.01.2019 04:00:00.000 GMT+0700,109.235,109.261,109.165,109.250,4695.6499
18.01.2019 05:00:00.000 GMT+0700,109.249,109.278,109.191,109.193,5857.7998
18.01.2019 06:00:00.000 GMT+0700,109.194,109.213,109.056,109.142,7716.9502
18.01.2019 07:00:00.000 GMT+0700,109.145,109.359,109.130,109.291,11238.5
18.01.2019 08:00:00.000 GMT+0700,109.291,109.397,109.240,109.357,12312.3096
